Date,semiconductor_shipments,industrial_production,global_trade_volume,crude_oil_prices,interest_rate,gdp_growth,m2_money_supply,personal_computing_sales,consumer_sentiment
2023-06-10,107.0514,102.3809,10149.544065,70.16,5.08,2.4,20788.4,94.714,64.2
2023-06-11,107.0514,102.3809,10149.544065,70.16,5.08,2.4,20788.4,94.714,64.2
2023-06-12,107.0514,102.3809,10149.544065,67.08,5.08,2.4,20788.4,94.714,64.2
2023-06-13,107.0514,102.3809,10149.544065,69.39,5.08,2.4,20788.4,94.714,64.2
2023-06-14,107.0514,102.3809,10149.544065,68.22,5.08,2.4,20788.4,94.714,64.2
2023-06-15,107.0514,102.3809,10149.544065,70.61,5.07,2.4,20788.4,94.714,64.2
2023-06-16,107.0514,102.3809,10149.544065,71.81,5.08,2.4,20788.4,94.714,64.2
2023-06-17,107.0514,102.3809,10149.544065,71.81,5.08,2.4,20788.4,94.714,64.2
2023-06-18,107.0514,102.3809,10149.544065,71.81,5.08,2.4,20788.4,94.714,64.2
2023-06-19,107.0514,102.3809,10149.544065,71.81,5.08,2.4,20788.4,94.714,64.2
2023-06-20,107.0514,102.3809,10149.544065,70.94,5.07,2.4,20788.4,94.714,64.2
2023-06-21,107.0514,102.3809,10149.544065,72.55,5.07,2.4,20788.4,94.714,64.2
2023-06-22,107.0514,102.3809,10149.544065,69.22,5.07,2.4,20788.4,94.714,64.2
2023-06-23,107.0514,102.3809,10149.544065,68.91,5.07,2.4,20788.4,94.714,64.2
2023-06-24,107.0514,102.3809,10149.544065,68.91,5.07,2.4,20788.4,94.714,64.2
2023-06-25,107.0514,102.3809,10149.544065,68.91,5.07,2.4,20788.4,94.714,64.2
2023-06-26,107.0514,102.3809,10149.544065,69.09,5.07,2.4,20788.4,94.714,64.2
2023-06-27,107.0514,102.3809,10149.544065,67.68,5.07,2.4,20788.4,94.714,64.2
2023-06-28,107.0514,102.3809,10149.544065,69.54,5.07,2.4,20788.4,94.714,64.2
2023-06-29,107.0514,102.3809,10149.544065,69.85,5.07,2.4,20788.4,94.714,64.2
2023-06-30,107.0514,102.3809,10149.544065,70.66,5.08,2.4,20788.4,94.714,64.2
2023-07-01,111.6321,103.0722,10784.354153,70.66,5.08,4.4,20762.6,94.622,71.5
2023-07-02,111.6321,103.0722,10784.354153,70.66,5.08,4.4,20762.6,94.622,71.5
2023-07-03,111.6321,103.0722,10784.354153,69.71,5.08,4.4,20762.6,94.622,71.5
2023-07-04,111.6321,103.0722,10784.354153,69.71,5.08,4.4,20762.6,94.622,71.5
2023-07-05,111.6321,103.0722,10784.354153,71.78,5.08,4.4,20762.6,94.622,71.5
2023-07-06,111.6321,103.0722,10784.354153,71.76,5.08,4.4,20762.6,94.622,71.5
2023-07-07,111.6321,103.0722,10784.354153,73.91,5.08,4.4,20762.6,94.622,71.5
2023-07-08,111.6321,103.0722,10784.354153,73.91,5.08,4.4,20762.6,94.622,71.5
2023-07-09,111.6321,103.0722,10784.354153,73.91,5.08,4.4,20762.6,94.622,71.5
2023-07-10,111.6321,103.0722,10784.354153,73.05,5.07,4.4,20762.6,94.622,71.5
2023-07-11,111.6321,103.0722,10784.354153,74.87,5.08,4.4,20762.6,94.622,71.5
2023-07-12,111.6321,103.0722,10784.354153,75.77,5.08,4.4,20762.6,94.622,71.5
2023-07-13,111.6321,103.0722,10784.354153,76.86,5.08,4.4,20762.6,94.622,71.5
2023-07-14,111.6321,103.0722,10784.354153,75.44,5.08,4.4,20762.6,94.622,71.5
2023-07-15,111.6321,103.0722,10784.354153,75.44,5.08,4.4,20762.6,94.622,71.5
2023-07-16,111.6321,103.0722,10784.354153,75.44,5.08,4.4,20762.6,94.622,71.5
2023-07-17,111.6321,103.0722,10784.354153,74.17,5.08,4.4,20762.6,94.622,71.5
2023-07-18,111.6321,103.0722,10784.354153,75.76,5.08,4.4,20762.6,94.622,71.5
2023-07-19,111.6321,103.0722,10784.354153,75.4,5.08,4.4,20762.6,94.622,71.5
2023-07-20,111.6321,103.0722,10784.354153,75.65,5.08,4.4,20762.6,94.622,71.5
2023-07-21,111.6321,103.0722,10784.354153,77.06,5.08,4.4,20762.6,94.622,71.5
2023-07-22,111.6321,103.0722,10784.354153,77.06,5.08,4.4,20762.6,94.622,71.5
2023-07-23,111.6321,103.0722,10784.354153,77.06,5.08,4.4,20762.6,94.622,71.5
2023-07-24,111.6321,103.0722,10784.354153,78.81,5.08,4.4,20762.6,94.622,71.5
2023-07-25,111.6321,103.0722,10784.354153,79.76,5.08,4.4,20762.6,94.622,71.5
2023-07-26,111.6321,103.0722,10784.354153,79.11,5.08,4.4,20762.6,94.622,71.5
2023-07-27,111.6321,103.0722,10784.354153,80.17,5.33,4.4,20762.6,94.622,71.5
2023-07-28,111.6321,103.0722,10784.354153,80.55,5.33,4.4,20762.6,94.622,71.5
2023-07-29,111.6321,103.0722,10784.354153,80.55,5.33,4.4,20762.6,94.622,71.5
2023-07-30,111.6321,103.0722,10784.354153,80.55,5.33,4.4,20762.6,94.622,71.5
2023-07-31,111.6321,103.0722,10784.354153,81.8,5.33,4.4,20762.6,94.622,71.5
2023-08-01,107.4614,103.0951,10764.79564,81.37,5.33,4.4,20735.1,97.87,69.4
2023-08-02,107.4614,103.0951,10764.79564,79.5,5.33,4.4,20735.1,97.87,69.4
2023-08-03,107.4614,103.0951,10764.79564,81.56,5.33,4.4,20735.1,97.87,69.4
2023-08-04,107.4614,103.0951,10764.79564,82.76,5.33,4.4,20735.1,97.87,69.4
2023-08-05,107.4614,103.0951,10764.79564,82.76,5.33,4.4,20735.1,97.87,69.4
2023-08-06,107.4614,103.0951,10764.79564,82.76,5.33,4.4,20735.1,97.87,69.4
2023-08-07,107.4614,103.0951,10764.79564,81.94,5.33,4.4,20735.1,97.87,69.4
2023-08-08,107.4614,103.0951,10764.79564,82.94,5.33,4.4,20735.1,97.87,69.4
2023-08-09,107.4614,103.0951,10764.79564,84.35,5.33,4.4,20735.1,97.87,69.4
2023-08-10,107.4614,103.0951,10764.79564,82.81,5.33,4.4,20735.1,97.87,69.4
2023-08-11,107.4614,103.0951,10764.79564,83.17,5.33,4.4,20735.1,97.87,69.4
2023-08-12,107.4614,103.0951,10764.79564,83.17,5.33,4.4,20735.1,97.87,69.4
2023-08-13,107.4614,103.0951,10764.79564,83.17,5.33,4.4,20735.1,97.87,69.4
2023-08-14,107.4614,103.0951,10764.79564,82.5,5.33,4.4,20735.1,97.87,69.4
2023-08-15,107.4614,103.0951,10764.79564,81.06,5.33,4.4,20735.1,97.87,69.4
2023-08-16,107.4614,103.0951,10764.79564,79.4,5.33,4.4,20735.1,97.87,69.4
2023-08-17,107.4614,103.0951,10764.79564,80.43,5.33,4.4,20735.1,97.87,69.4
2023-08-18,107.4614,103.0951,10764.79564,81.25,5.33,4.4,20735.1,97.87,69.4
2023-08-19,107.4614,103.0951,10764.79564,81.25,5.33,4.4,20735.1,97.87,69.4
2023-08-20,107.4614,103.0951,10764.79564,81.25,5.33,4.4,20735.1,97.87,69.4
2023-08-21,107.4614,103.0951,10764.79564,80.71,5.33,4.4,20735.1,97.87,69.4
2023-08-22,107.4614,103.0951,10764.79564,80.25,5.33,4.4,20735.1,97.87,69.4
2023-08-23,107.4614,103.0951,10764.79564,78.91,5.33,4.4,20735.1,97.87,69.4
2023-08-24,107.4614,103.0951,10764.79564,79.52,5.33,4.4,20735.1,97.87,69.4
2023-08-25,107.4614,103.0951,10764.79564,80.47,5.33,4.4,20735.1,97.87,69.4
2023-08-26,107.4614,103.0951,10764.79564,80.47,5.33,4.4,20735.1,97.87,69.4
2023-08-27,107.4614,103.0951,10764.79564,80.47,5.33,4.4,20735.1,97.87,69.4
2023-08-28,107.4614,103.0951,10764.79564,80.65,5.33,4.4,20735.1,97.87,69.4
2023-08-29,107.4614,103.0951,10764.79564,81.14,5.33,4.4,20735.1,97.87,69.4
2023-08-30,107.4614,103.0951,10764.79564,81.64,5.33,4.4,20735.1,97.87,69.4
2023-08-31,107.4614,103.0951,10764.79564,83.55,5.33,4.4,20735.1,97.87,69.4
2023-09-01,107.219,103.3081,11795.553527,85.52,5.33,4.4,20681.4,97.397,67.8
2023-09-02,107.219,103.3081,11795.553527,85.52,5.33,4.4,20681.4,97.397,67.8
2023-09-03,107.219,103.3081,11795.553527,85.52,5.33,4.4,20681.4,97.397,67.8
2023-09-04,107.219,103.3081,11795.553527,85.52,5.33,4.4,20681.4,97.397,67.8
2023-09-05,107.219,103.3081,11795.553527,86.74,5.33,4.4,20681.4,97.397,67.8
2023-09-06,107.219,103.3081,11795.553527,87.55,5.33,4.4,20681.4,97.397,67.8
2023-09-07,107.219,103.3081,11795.553527,86.87,5.33,4.4,20681.4,97.397,67.8
2023-09-08,107.219,103.3081,11795.553527,87.51,5.33,4.4,20681.4,97.397,67.8
2023-09-09,107.219,103.3081,11795.553527,87.51,5.33,4.4,20681.4,97.397,67.8
2023-09-10,107.219,103.3081,11795.553527,87.51,5.33,4.4,20681.4,97.397,67.8
2023-09-11,107.219,103.3081,11795.553527,87.3,5.33,4.4,20681.4,97.397,67.8
2023-09-12,107.219,103.3081,11795.553527,88.87,5.33,4.4,20681.4,97.397,67.8
2023-09-13,107.219,103.3081,11795.553527,88.59,5.33,4.4,20681.4,97.397,67.8
2023-09-14,107.219,103.3081,11795.553527,90.13,5.33,4.4,20681.4,97.397,67.8
2023-09-15,107.219,103.3081,11795.553527,90.83,5.33,4.4,20681.4,97.397,67.8
2023-09-16,107.219,103.3081,11795.553527,90.83,5.33,4.4,20681.4,97.397,67.8
2023-09-17,107.219,103.3081,11795.553527,90.83,5.33,4.4,20681.4,97.397,67.8
2023-09-18,107.219,103.3081,11795.553527,91.47,5.33,4.4,20681.4,97.397,67.8
2023-09-19,107.219,103.3081,11795.553527,91.16,5.33,4.4,20681.4,97.397,67.8
2023-09-20,107.219,103.3081,11795.553527,89.2,5.33,4.4,20681.4,97.397,67.8
2023-09-21,107.219,103.3081,11795.553527,89.56,5.33,4.4,20681.4,97.397,67.8
2023-09-22,107.219,103.3081,11795.553527,90.0,5.33,4.4,20681.4,97.397,67.8
2023-09-23,107.219,103.3081,11795.553527,90.0,5.33,4.4,20681.4,97.397,67.8
2023-09-24,107.219,103.3081,11795.553527,90.0,5.33,4.4,20681.4,97.397,67.8
2023-09-25,107.219,103.3081,11795.553527,89.68,5.33,4.4,20681.4,97.397,67.8
2023-09-26,107.219,103.3081,11795.553527,91.43,5.33,4.4,20681.4,97.397,67.8
2023-09-27,107.219,103.3081,11795.553527,93.67,5.33,4.4,20681.4,97.397,67.8
2023-09-28,107.219,103.3081,11795.553527,91.65,5.33,4.4,20681.4,97.397,67.8
2023-09-29,107.219,103.3081,11795.553527,90.77,5.33,4.4,20681.4,97.397,67.8
2023-09-30,107.219,103.3081,11795.553527,90.77,5.33,4.4,20681.4,97.397,67.8
2023-10-01,98.5911,102.5781,15815.097225,90.77,5.33,3.2,20662.5,96.973,63.8
2023-10-02,98.5911,102.5781,15815.097225,88.81,5.33,3.2,20662.5,96.973,63.8
2023-10-03,98.5911,102.5781,15815.097225,89.26,5.33,3.2,20662.5,96.973,63.8
2023-10-04,98.5911,102.5781,15815.097225,84.32,5.33,3.2,20662.5,96.973,63.8
2023-10-05,98.5911,102.5781,15815.097225,82.3,5.33,3.2,20662.5,96.973,63.8
2023-10-06,98.5911,102.5781,15815.097225,82.83,5.33,3.2,20662.5,96.973,63.8
2023-10-07,98.5911,102.5781,15815.097225,82.83,5.33,3.2,20662.5,96.973,63.8
2023-10-08,98.5911,102.5781,15815.097225,82.83,5.33,3.2,20662.5,96.973,63.8
2023-10-09,98.5911,102.5781,15815.097225,82.83,5.33,3.2,20662.5,96.973,63.8
2023-10-10,98.5911,102.5781,15815.097225,85.89,5.33,3.2,20662.5,96.973,63.8
2023-10-11,98.5911,102.5781,15815.097225,83.7,5.33,3.2,20662.5,96.973,63.8
2023-10-12,98.5911,102.5781,15815.097225,82.87,5.33,3.2,20662.5,96.973,63.8
2023-10-13,98.5911,102.5781,15815.097225,87.67,5.33,3.2,20662.5,96.973,63.8
2023-10-14,98.5911,102.5781,15815.097225,87.67,5.33,3.2,20662.5,96.973,63.8
2023-10-15,98.5911,102.5781,15815.097225,87.67,5.33,3.2,20662.5,96.973,63.8
2023-10-16,98.5911,102.5781,15815.097225,86.65,5.33,3.2,20662.5,96.973,63.8
2023-10-17,98.5911,102.5781,15815.097225,86.66,5.33,3.2,20662.5,96.973,63.8
2023-10-18,98.5911,102.5781,15815.097225,88.35,5.33,3.2,20662.5,96.973,63.8
2023-10-19,98.5911,102.5781,15815.097225,89.35,5.33,3.2,20662.5,96.973,63.8
2023-10-20,98.5911,102.5781,15815.097225,89.12,5.33,3.2,20662.5,96.973,63.8
2023-10-21,98.5911,102.5781,15815.097225,89.12,5.33,3.2,20662.5,96.973,63.8
2023-10-22,98.5911,102.5781,15815.097225,89.12,5.33,3.2,20662.5,96.973,63.8
2023-10-23,98.5911,102.5781,15815.097225,85.49,5.33,3.2,20662.5,96.973,63.8
2023-10-24,98.5911,102.5781,15815.097225,84.58,5.33,3.2,20662.5,96.973,63.8
2023-10-25,98.5911,102.5781,15815.097225,86.07,5.33,3.2,20662.5,96.973,63.8
2023-10-26,98.5911,102.5781,15815.097225,83.8,5.33,3.2,20662.5,96.973,63.8
2023-10-27,98.5911,102.5781,15815.097225,86.04,5.33,3.2,20662.5,96.973,63.8
2023-10-28,98.5911,102.5781,15815.097225,86.04,5.33,3.2,20662.5,96.973,63.8
2023-10-29,98.5911,102.5781,15815.097225,86.04,5.33,3.2,20662.5,96.973,63.8
2023-10-30,98.5911,102.5781,15815.097225,83.03,5.33,3.2,20662.5,96.973,63.8
2023-10-31,98.5911,102.5781,15815.097225,81.64,5.33,3.2,20662.5,96.973,63.8
2023-11-01,107.2618,102.8868,13883.413228,81.05,5.33,3.2,20675.8,96.827,61.3
2023-11-02,107.2618,102.8868,13883.413228,83.04,5.33,3.2,20675.8,96.827,61.3
2023-11-03,107.2618,102.8868,13883.413228,81.19,5.33,3.2,20675.8,96.827,61.3
2023-11-04,107.2618,102.8868,13883.413228,81.19,5.33,3.2,20675.8,96.827,61.3
2023-11-05,107.2618,102.8868,13883.413228,81.19,5.33,3.2,20675.8,96.827,61.3
2023-11-06,107.2618,102.8868,13883.413228,81.54,5.33,3.2,20675.8,96.827,61.3
2023-11-07,107.2618,102.8868,13883.413228,77.96,5.33,3.2,20675.8,96.827,61.3
2023-11-08,107.2618,102.8868,13883.413228,75.85,5.33,3.2,20675.8,96.827,61.3
2023-11-09,107.2618,102.8868,13883.413228,76.34,5.33,3.2,20675.8,96.827,61.3
2023-11-10,107.2618,102.8868,13883.413228,76.34,5.33,3.2,20675.8,96.827,61.3
2023-11-11,107.2618,102.8868,13883.413228,76.34,5.33,3.2,20675.8,96.827,61.3
2023-11-12,107.2618,102.8868,13883.413228,76.34,5.33,3.2,20675.8,96.827,61.3
2023-11-13,107.2618,102.8868,13883.413228,78.86,5.33,3.2,20675.8,96.827,61.3
2023-11-14,107.2618,102.8868,13883.413228,78.9,5.33,3.2,20675.8,96.827,61.3
2023-11-15,107.2618,102.8868,13883.413228,77.15,5.33,3.2,20675.8,96.827,61.3
2023-11-16,107.2618,102.8868,13883.413228,73.5,5.33,3.2,20675.8,96.827,61.3
2023-11-17,107.2618,102.8868,13883.413228,76.47,5.33,3.2,20675.8,96.827,61.3
2023-11-18,107.2618,102.8868,13883.413228,76.47,5.33,3.2,20675.8,96.827,61.3
2023-11-19,107.2618,102.8868,13883.413228,76.47,5.33,3.2,20675.8,96.827,61.3
2023-11-20,107.2618,102.8868,13883.413228,78.1,5.33,3.2,20675.8,96.827,61.3
2023-11-21,107.2618,102.8868,13883.413228,78.35,5.33,3.2,20675.8,96.827,61.3
2023-11-22,107.2618,102.8868,13883.413228,76.8,5.33,3.2,20675.8,96.827,61.3
2023-11-23,107.2618,102.8868,13883.413228,76.8,5.33,3.2,20675.8,96.827,61.3
2023-11-24,107.2618,102.8868,13883.413228,74.83,5.33,3.2,20675.8,96.827,61.3
2023-11-25,107.2618,102.8868,13883.413228,74.83,5.33,3.2,20675.8,96.827,61.3
2023-11-26,107.2618,102.8868,13883.413228,74.83,5.33,3.2,20675.8,96.827,61.3
2023-11-27,107.2618,102.8868,13883.413228,74.46,5.33,3.2,20675.8,96.827,61.3
2023-11-28,107.2618,102.8868,13883.413228,76.09,5.33,3.2,20675.8,96.827,61.3
2023-11-29,107.2618,102.8868,13883.413228,77.56,5.33,3.2,20675.8,96.827,61.3
2023-11-30,107.2618,102.8868,13883.413228,75.66,5.33,3.2,20675.8,96.827,61.3
2023-12-01,108.6938,102.6309,12079.403799,73.7,5.33,3.2,20725.5,98.576,69.7
2023-12-02,108.6938,102.6309,12079.403799,73.7,5.33,3.2,20725.5,98.576,69.7
2023-12-03,108.6938,102.6309,12079.403799,73.7,5.33,3.2,20725.5,98.576,69.7
2023-12-04,108.6938,102.6309,12079.403799,72.73,5.33,3.2,20725.5,98.576,69.7
2023-12-05,108.6938,102.6309,12079.403799,71.95,5.33,3.2,20725.5,98.576,69.7
2023-12-06,108.6938,102.6309,12079.403799,68.98,5.33,3.2,20725.5,98.576,69.7
2023-12-07,108.6938,102.6309,12079.403799,69.0,5.33,3.2,20725.5,98.576,69.7
2023-12-08,108.6938,102.6309,12079.403799,70.87,5.33,3.2,20725.5,98.576,69.7
2023-12-09,108.6938,102.6309,12079.403799,70.87,5.33,3.2,20725.5,98.576,69.7
2023-12-10,108.6938,102.6309,12079.403799,70.87,5.33,3.2,20725.5,98.576,69.7
2023-12-11,108.6938,102.6309,12079.403799,70.95,5.33,3.2,20725.5,98.576,69.7
2023-12-12,108.6938,102.6309,12079.403799,68.27,5.33,3.2,20725.5,98.576,69.7
2023-12-13,108.6938,102.6309,12079.403799,69.09,5.33,3.2,20725.5,98.576,69.7
2023-12-14,108.6938,102.6309,12079.403799,71.21,5.33,3.2,20725.5,98.576,69.7
2023-12-15,108.6938,102.6309,12079.403799,71.05,5.33,3.2,20725.5,98.576,69.7
2023-12-16,108.6938,102.6309,12079.403799,71.05,5.33,3.2,20725.5,98.576,69.7
2023-12-17,108.6938,102.6309,12079.403799,71.05,5.33,3.2,20725.5,98.576,69.7
2023-12-18,108.6938,102.6309,12079.403799,72.16,5.33,3.2,20725.5,98.576,69.7
2023-12-19,108.6938,102.6309,12079.403799,73.23,5.33,3.2,20725.5,98.576,69.7
2023-12-20,108.6938,102.6309,12079.403799,73.87,5.33,3.2,20725.5,98.576,69.7
2023-12-21,108.6938,102.6309,12079.403799,73.59,5.33,3.2,20725.5,98.576,69.7
2023-12-22,108.6938,102.6309,12079.403799,73.29,5.33,3.2,20725.5,98.576,69.7
2023-12-23,108.6938,102.6309,12079.403799,73.29,5.33,3.2,20725.5,98.576,69.7
2023-12-24,108.6938,102.6309,12079.403799,73.29,5.33,3.2,20725.5,98.576,69.7
2023-12-25,108.6938,102.6309,12079.403799,73.29,5.33,3.2,20725.5,98.576,69.7
2023-12-26,108.6938,102.6309,12079.403799,75.84,5.33,3.2,20725.5,98.576,69.7
2023-12-27,108.6938,102.6309,12079.403799,74.31,5.33,3.2,20725.5,98.576,69.7
2023-12-28,108.6938,102.6309,12079.403799,72.02,5.33,3.2,20725.5,98.576,69.7
2023-12-29,108.6938,102.6309,12079.403799,71.89,5.33,3.2,20725.5,98.576,69.7
2023-12-30,108.6938,102.6309,12079.403799,71.89,5.33,3.2,20725.5,98.576,69.7
2023-12-31,108.6938,102.6309,12079.403799,71.89,5.33,3.2,20725.5,98.576,69.7
2024-01-01,102.2729,101.483,12073.074103,71.89,5.33,1.6,20726.0,98.635,79.0
2024-01-02,102.2729,101.483,12073.074103,70.62,5.33,1.6,20726.0,98.635,79.0
2024-01-03,102.2729,101.483,12073.074103,72.97,5.33,1.6,20726.0,98.635,79.0
2024-01-04,102.2729,101.483,12073.074103,72.38,5.33,1.6,20726.0,98.635,79.0
2024-01-05,102.2729,101.483,12073.074103,74.0,5.33,1.6,20726.0,98.635,79.0
2024-01-06,102.2729,101.483,12073.074103,74.0,5.33,1.6,20726.0,98.635,79.0
2024-01-07,102.2729,101.483,12073.074103,74.0,5.33,1.6,20726.0,98.635,79.0
2024-01-08,102.2729,101.483,12073.074103,71.06,5.33,1.6,20726.0,98.635,79.0
2024-01-09,102.2729,101.483,12073.074103,72.43,5.33,1.6,20726.0,98.635,79.0
2024-01-10,102.2729,101.483,12073.074103,71.57,5.33,1.6,20726.0,98.635,79.0
2024-01-11,102.2729,101.483,12073.074103,72.15,5.33,1.6,20726.0,98.635,79.0
2024-01-12,102.2729,101.483,12073.074103,72.94,5.33,1.6,20726.0,98.635,79.0
2024-01-13,102.2729,101.483,12073.074103,72.94,5.33,1.6,20726.0,98.635,79.0
2024-01-14,102.2729,101.483,12073.074103,72.94,5.33,1.6,20726.0,98.635,79.0
2024-01-15,102.2729,101.483,12073.074103,72.94,5.33,1.6,20726.0,98.635,79.0
2024-01-16,102.2729,101.483,12073.074103,72.63,5.33,1.6,20726.0,98.635,79.0
2024-01-17,102.2729,101.483,12073.074103,72.79,5.33,1.6,20726.0,98.635,79.0
2024-01-18,102.2729,101.483,12073.074103,74.32,5.33,1.6,20726.0,98.635,79.0
2024-01-19,102.2729,101.483,12073.074103,73.69,5.33,1.6,20726.0,98.635,79.0
2024-01-20,102.2729,101.483,12073.074103,73.69,5.33,1.6,20726.0,98.635,79.0
2024-01-21,102.2729,101.483,12073.074103,73.69,5.33,1.6,20726.0,98.635,79.0
2024-01-22,102.2729,101.483,12073.074103,75.26,5.33,1.6,20726.0,98.635,79.0
2024-01-23,102.2729,101.483,12073.074103,74.72,5.33,1.6,20726.0,98.635,79.0
2024-01-24,102.2729,101.483,12073.074103,75.48,5.33,1.6,20726.0,98.635,79.0
2024-01-25,102.2729,101.483,12073.074103,77.91,5.33,1.6,20726.0,98.635,79.0
2024-01-26,102.2729,101.483,12073.074103,78.45,5.33,1.6,20726.0,98.635,79.0
2024-01-27,102.2729,101.483,12073.074103,78.45,5.33,1.6,20726.0,98.635,79.0
2024-01-28,102.2729,101.483,12073.074103,78.45,5.33,1.6,20726.0,98.635,79.0
2024-01-29,102.2729,101.483,12073.074103,77.25,5.33,1.6,20726.0,98.635,79.0
2024-01-30,102.2729,101.483,12073.074103,78.3,5.33,1.6,20726.0,98.635,79.0
2024-01-31,102.2729,101.483,12073.074103,76.28,5.33,1.6,20726.0,98.635,79.0
2024-02-01,108.1696,102.7267,12010.927364,74.36,5.33,1.6,20762.0,98.344,76.9
2024-02-02,108.1696,102.7267,12010.927364,72.72,5.33,1.6,20762.0,98.344,76.9
2024-02-03,108.1696,102.7267,12010.927364,72.72,5.33,1.6,20762.0,98.344,76.9
2024-02-04,108.1696,102.7267,12010.927364,72.72,5.33,1.6,20762.0,98.344,76.9
2024-02-05,108.1696,102.7267,12010.927364,73.21,5.33,1.6,20762.0,98.344,76.9
2024-02-06,108.1696,102.7267,12010.927364,73.83,5.33,1.6,20762.0,98.344,76.9
2024-02-07,108.1696,102.7267,12010.927364,74.26,5.33,1.6,20762.0,98.344,76.9
2024-02-08,108.1696,102.7267,12010.927364,76.67,5.33,1.6,20762.0,98.344,76.9
2024-02-09,108.1696,102.7267,12010.927364,77.26,5.33,1.6,20762.0,98.344,76.9
2024-02-10,108.1696,102.7267,12010.927364,77.26,5.33,1.6,20762.0,98.344,76.9
2024-02-11,108.1696,102.7267,12010.927364,77.26,5.33,1.6,20762.0,98.344,76.9
2024-02-12,108.1696,102.7267,12010.927364,77.34,5.33,1.6,20762.0,98.344,76.9
2024-02-13,108.1696,102.7267,12010.927364,78.28,5.33,1.6,20762.0,98.344,76.9
2024-02-14,108.1696,102.7267,12010.927364,77.09,5.33,1.6,20762.0,98.344,76.9
2024-02-15,108.1696,102.7267,12010.927364,78.47,5.33,1.6,20762.0,98.344,76.9
2024-02-16,108.1696,102.7267,12010.927364,79.65,5.33,1.6,20762.0,98.344,76.9
2024-02-17,108.1696,102.7267,12010.927364,79.65,5.33,1.6,20762.0,98.344,76.9
2024-02-18,108.1696,102.7267,12010.927364,79.65,5.33,1.6,20762.0,98.344,76.9
2024-02-19,108.1696,102.7267,12010.927364,79.65,5.33,1.6,20762.0,98.344,76.9
2024-02-20,108.1696,102.7267,12010.927364,78.72,5.33,1.6,20762.0,98.344,76.9
2024-02-21,108.1696,102.7267,12010.927364,78.89,5.33,1.6,20762.0,98.344,76.9
2024-02-22,108.1696,102.7267,12010.927364,79.64,5.33,1.6,20762.0,98.344,76.9
2024-02-23,108.1696,102.7267,12010.927364,77.6,5.33,1.6,20762.0,98.344,76.9
2024-02-24,108.1696,102.7267,12010.927364,77.6,5.33,1.6,20762.0,98.344,76.9
2024-02-25,108.1696,102.7267,12010.927364,77.6,5.33,1.6,20762.0,98.344,76.9
2024-02-26,108.1696,102.7267,12010.927364,78.53,5.33,1.6,20762.0,98.344,76.9
2024-02-27,108.1696,102.7267,12010.927364,79.8,5.33,1.6,20762.0,98.344,76.9
2024-02-28,108.1696,102.7267,12010.927364,79.44,5.33,1.6,20762.0,98.344,76.9
2024-02-29,108.1696,102.7267,12010.927364,79.22,5.33,1.6,20762.0,98.344,76.9
2024-03-01,110.4333,102.5186,12771.737271,80.9,5.33,1.6,20863.0,97.929,79.4
