Date,semiconductor_shipments,industrial_production,global_trade_volume,crude_oil_prices,interest_rate,gdp_growth,m2_money_supply,personal_computing_sales,consumer_sentiment
2024-03-02,110.4333,102.5186,12771.737271,80.9,5.33,1.6,20863.0,97.929,79.4
2024-03-03,110.4333,102.5186,12771.737271,80.9,5.33,1.6,20863.0,97.929,79.4
2024-03-04,110.4333,102.5186,12771.737271,79.67,5.33,1.6,20863.0,97.929,79.4
2024-03-05,110.4333,102.5186,12771.737271,79.11,5.33,1.6,20863.0,97.929,79.4
2024-03-06,110.4333,102.5186,12771.737271,80.08,5.33,1.6,20863.0,97.929,79.4
2024-03-07,110.4333,102.5186,12771.737271,79.81,5.33,1.6,20863.0,97.929,79.4
2024-03-08,110.4333,102.5186,12771.737271,78.96,5.33,1.6,20863.0,97.929,79.4
2024-03-09,110.4333,102.5186,12771.737271,78.96,5.33,1.6,20863.0,97.929,79.4
2024-03-10,110.4333,102.5186,12771.737271,78.96,5.33,1.6,20863.0,97.929,79.4
2024-03-11,110.4333,102.5186,12771.737271,78.87,5.33,1.6,20863.0,97.929,79.4
2024-03-12,110.4333,102.5186,12771.737271,78.51,5.33,1.6,20863.0,97.929,79.4
2024-03-13,110.4333,102.5186,12771.737271,80.67,5.33,1.6,20863.0,97.929,79.4
2024-03-14,110.4333,102.5186,12771.737271,82.16,5.33,1.6,20863.0,97.929,79.4
2024-03-15,110.4333,102.5186,12771.737271,81.94,5.33,1.6,20863.0,97.929,79.4
2024-03-16,110.4333,102.5186,12771.737271,81.94,5.33,1.6,20863.0,97.929,79.4
2024-03-17,110.4333,102.5186,12771.737271,81.94,5.33,1.6,20863.0,97.929,79.4
2024-03-18,110.4333,102.5186,12771.737271,83.68,5.33,1.6,20863.0,97.929,79.4
2024-03-19,110.4333,102.5186,12771.737271,84.39,5.33,1.6,20863.0,97.929,79.4
2024-03-20,110.4333,102.5186,12771.737271,82.79,5.33,1.6,20863.0,97.929,79.4
2024-03-21,110.4333,102.5186,12771.737271,81.99,5.33,1.6,20863.0,97.929,79.4
2024-03-22,110.4333,102.5186,12771.737271,81.1,5.33,1.6,20863.0,97.929,79.4
2024-03-23,110.4333,102.5186,12771.737271,81.1,5.33,1.6,20863.0,97.929,79.4
2024-03-24,110.4333,102.5186,12771.737271,81.1,5.33,1.6,20863.0,97.929,79.4
2024-03-25,110.4333,102.5186,12771.737271,82.41,5.33,1.6,20863.0,97.929,79.4
2024-03-26,110.4333,102.5186,12771.737271,82.41,5.33,1.6,20863.0,97.929,79.4
2024-03-27,110.4333,102.5186,12771.737271,82.15,5.33,1.6,20863.0,97.929,79.4
2024-03-28,110.4333,102.5186,12771.737271,83.96,5.33,1.6,20863.0,97.929,79.4
2024-03-29,110.4333,102.5186,12771.737271,83.96,5.33,1.6,20863.0,97.929,79.4
2024-03-30,110.4333,102.5186,12771.737271,83.96,5.33,1.6,20863.0,97.929,79.4
2024-03-31,110.4333,102.5186,12771.737271,83.96,5.33,1.6,20863.0,97.929,79.4
2024-04-01,108.1696,102.3568,11520.657819,84.54,5.33,3.0,20881.2,98.958,77.2
2024-04-02,108.1696,102.3568,11520.657819,85.95,5.33,3.0,20881.2,98.958,77.2
2024-04-03,108.1696,102.3568,11520.657819,86.22,5.33,3.0,20881.2,98.958,77.2
2024-04-04,108.1696,102.3568,11520.657819,87.37,5.33,3.0,20881.2,98.958,77.2
2024-04-05,108.1696,102.3568,11520.657819,87.69,5.33,3.0,20881.2,98.958,77.2
2024-04-06,108.1696,102.3568,11520.657819,87.69,5.33,3.0,20881.2,98.958,77.2
2024-04-07,108.1696,102.3568,11520.657819,87.69,5.33,3.0,20881.2,98.958,77.2
2024-04-08,108.1696,102.3568,11520.657819,87.24,5.33,3.0,20881.2,98.958,77.2
2024-04-09,108.1696,102.3568,11520.657819,86.04,5.33,3.0,20881.2,98.958,77.2
2024-04-10,108.1696,102.3568,11520.657819,86.98,5.33,3.0,20881.2,98.958,77.2
2024-04-11,108.1696,102.3568,11520.657819,85.79,5.33,3.0,20881.2,98.958,77.2
2024-04-12,108.1696,102.3568,11520.657819,86.46,5.33,3.0,20881.2,98.958,77.2
2024-04-13,108.1696,102.3568,11520.657819,86.46,5.33,3.0,20881.2,98.958,77.2
2024-04-14,108.1696,102.3568,11520.657819,86.46,5.33,3.0,20881.2,98.958,77.2
2024-04-15,108.1696,102.3568,11520.657819,86.21,5.33,3.0,20881.2,98.958,77.2
2024-04-16,108.1696,102.3568,11520.657819,86.15,5.33,3.0,20881.2,98.958,77.2
2024-04-17,108.1696,102.3568,11520.657819,83.58,5.33,3.0,20881.2,98.958,77.2
2024-04-18,108.1696,102.3568,11520.657819,83.5,5.33,3.0,20881.2,98.958,77.2
2024-04-19,108.1696,102.3568,11520.657819,83.79,5.33,3.0,20881.2,98.958,77.2
2024-04-20,108.1696,102.3568,11520.657819,83.79,5.33,3.0,20881.2,98.958,77.2
2024-04-21,108.1696,102.3568,11520.657819,83.79,5.33,3.0,20881.2,98.958,77.2
2024-04-22,108.1696,102.3568,11520.657819,83.82,5.33,3.0,20881.2,98.958,77.2
2024-04-23,108.1696,102.3568,11520.657819,84.17,5.33,3.0,20881.2,98.958,77.2
2024-04-24,108.1696,102.3568,11520.657819,84.09,5.33,3.0,20881.2,98.958,77.2
2024-04-25,108.1696,102.3568,11520.657819,84.92,5.33,3.0,20881.2,98.958,77.2
2024-04-26,108.1696,102.3568,11520.657819,85.38,5.33,3.0,20881.2,98.958,77.2
2024-04-27,108.1696,102.3568,11520.657819,85.38,5.33,3.0,20881.2,98.958,77.2
2024-04-28,108.1696,102.3568,11520.657819,85.38,5.33,3.0,20881.2,98.958,77.2
2024-04-29,108.1696,102.3568,11520.657819,84.26,5.33,3.0,20881.2,98.958,77.2
2024-04-30,108.1696,102.3568,11520.657819,83.49,5.33,3.0,20881.2,98.958,77.2
2024-05-01,107.639,102.9797,11061.430495,80.7,5.33,3.0,20959.5,97.742,69.1
2024-05-02,107.639,102.9797,11061.430495,80.59,5.33,3.0,20959.5,97.742,69.1
2024-05-03,107.639,102.9797,11061.430495,79.65,5.33,3.0,20959.5,97.742,69.1
2024-05-04,107.639,102.9797,11061.430495,79.65,5.33,3.0,20959.5,97.742,69.1
2024-05-05,107.639,102.9797,11061.430495,79.65,5.33,3.0,20959.5,97.742,69.1
2024-05-06,107.639,102.9797,11061.430495,80.1,5.33,3.0,20959.5,97.742,69.1
2024-05-07,107.639,102.9797,11061.430495,79.97,5.33,3.0,20959.5,97.742,69.1
2024-05-08,107.639,102.9797,11061.430495,80.57,5.33,3.0,20959.5,97.742,69.1
2024-05-09,107.639,102.9797,11061.430495,80.86,5.33,3.0,20959.5,97.742,69.1
2024-05-10,107.639,102.9797,11061.430495,79.81,5.33,3.0,20959.5,97.742,69.1
2024-05-11,107.639,102.9797,11061.430495,79.81,5.33,3.0,20959.5,97.742,69.1
2024-05-12,107.639,102.9797,11061.430495,79.81,5.33,3.0,20959.5,97.742,69.1
2024-05-13,107.639,102.9797,11061.430495,80.71,5.33,3.0,20959.5,97.742,69.1
2024-05-14,107.639,102.9797,11061.430495,79.62,5.33,3.0,20959.5,97.742,69.1
2024-05-15,107.639,102.9797,11061.430495,80.23,5.33,3.0,20959.5,97.742,69.1
2024-05-16,107.639,102.9797,11061.430495,80.85,5.33,3.0,20959.5,97.742,69.1
2024-05-17,107.639,102.9797,11061.430495,81.66,5.33,3.0,20959.5,97.742,69.1
2024-05-18,107.639,102.9797,11061.430495,81.66,5.33,3.0,20959.5,97.742,69.1
2024-05-19,107.639,102.9797,11061.430495,81.66,5.33,3.0,20959.5,97.742,69.1
2024-05-20,107.639,102.9797,11061.430495,81.39,5.33,3.0,20959.5,97.742,69.1
2024-05-21,107.639,102.9797,11061.430495,80.66,5.33,3.0,20959.5,97.742,69.1
2024-05-22,107.639,102.9797,11061.430495,79.15,5.33,3.0,20959.5,97.742,69.1
2024-05-23,107.639,102.9797,11061.430495,77.47,5.33,3.0,20959.5,97.742,69.1
2024-05-24,107.639,102.9797,11061.430495,78.48,5.33,3.0,20959.5,97.742,69.1
2024-05-25,107.639,102.9797,11061.430495,78.48,5.33,3.0,20959.5,97.742,69.1
2024-05-26,107.639,102.9797,11061.430495,78.48,5.33,3.0,20959.5,97.742,69.1
2024-05-27,107.639,102.9797,11061.430495,78.48,5.33,3.0,20959.5,97.742,69.1
2024-05-28,107.639,102.9797,11061.430495,80.9,5.33,3.0,20959.5,97.742,69.1
2024-05-29,107.639,102.9797,11061.430495,80.24,5.33,3.0,20959.5,97.742,69.1
2024-05-30,107.639,102.9797,11061.430495,78.96,5.33,3.0,20959.5,97.742,69.1
2024-05-31,107.639,102.9797,11061.430495,77.97,5.33,3.0,20959.5,97.742,69.1
2024-06-01,107.835,103.2768,11319.032104,77.97,5.33,3.0,21020.1,97.958,68.2
2024-06-02,107.835,103.2768,11319.032104,77.97,5.33,3.0,21020.1,97.958,68.2
2024-06-03,107.835,103.2768,11319.032104,75.26,5.33,3.0,21020.1,97.958,68.2
2024-06-04,107.835,103.2768,11319.032104,74.27,5.33,3.0,21020.1,97.958,68.2
2024-06-05,107.835,103.2768,11319.032104,75.08,5.33,3.0,21020.1,97.958,68.2
2024-06-06,107.835,103.2768,11319.032104,76.52,5.33,3.0,21020.1,97.958,68.2
2024-06-07,107.835,103.2768,11319.032104,76.53,5.33,3.0,21020.1,97.958,68.2
2024-06-08,107.835,103.2768,11319.032104,76.53,5.33,3.0,21020.1,97.958,68.2
2024-06-09,107.835,103.2768,11319.032104,76.53,5.33,3.0,21020.1,97.958,68.2
2024-06-10,107.835,103.2768,11319.032104,78.75,5.33,3.0,21020.1,97.958,68.2
2024-06-11,107.835,103.2768,11319.032104,78.88,5.33,3.0,21020.1,97.958,68.2
2024-06-12,107.835,103.2768,11319.032104,79.56,5.33,3.0,21020.1,97.958,68.2
2024-06-13,107.835,103.2768,11319.032104,79.61,5.33,3.0,21020.1,97.958,68.2
2024-06-14,107.835,103.2768,11319.032104,79.41,5.33,3.0,21020.1,97.958,68.2
2024-06-15,107.835,103.2768,11319.032104,79.41,5.33,3.0,21020.1,97.958,68.2
2024-06-16,107.835,103.2768,11319.032104,79.41,5.33,3.0,21020.1,97.958,68.2
2024-06-17,107.835,103.2768,11319.032104,81.33,5.33,3.0,21020.1,97.958,68.2
2024-06-18,107.835,103.2768,11319.032104,82.67,5.33,3.0,21020.1,97.958,68.2
2024-06-19,107.835,103.2768,11319.032104,82.67,5.33,3.0,21020.1,97.958,68.2
2024-06-20,107.835,103.2768,11319.032104,83.34,5.33,3.0,21020.1,97.958,68.2
2024-06-21,107.835,103.2768,11319.032104,81.71,5.33,3.0,21020.1,97.958,68.2
2024-06-22,107.835,103.2768,11319.032104,81.71,5.33,3.0,21020.1,97.958,68.2
2024-06-23,107.835,103.2768,11319.032104,81.71,5.33,3.0,21020.1,97.958,68.2
2024-06-24,107.835,103.2768,11319.032104,82.63,5.33,3.0,21020.1,97.958,68.2
2024-06-25,107.835,103.2768,11319.032104,81.97,5.33,3.0,21020.1,97.958,68.2
2024-06-26,107.835,103.2768,11319.032104,82.19,5.33,3.0,21020.1,97.958,68.2
2024-06-27,107.835,103.2768,11319.032104,83.04,5.33,3.0,21020.1,97.958,68.2
2024-06-28,107.835,103.2768,11319.032104,82.83,5.33,3.0,21020.1,97.958,68.2
2024-06-29,107.835,103.2768,11319.032104,82.83,5.33,3.0,21020.1,97.958,68.2
2024-06-30,107.835,103.2768,11319.032104,82.83,5.33,3.0,21020.1,97.958,68.2
2024-07-01,98.461,102.5381,10712.927833,84.7,5.33,2.8,21039.4,95.589,66.4
2024-07-02,98.461,102.5381,10712.927833,84.09,5.33,2.8,21039.4,95.589,66.4
2024-07-03,98.461,102.5381,10712.927833,85.19,5.33,2.8,21039.4,95.589,66.4
2024-07-04,98.461,102.5381,10712.927833,85.19,5.33,2.8,21039.4,95.589,66.4
2024-07-05,98.461,102.5381,10712.927833,84.44,5.33,2.8,21039.4,95.589,66.4
2024-07-06,98.461,102.5381,10712.927833,84.44,5.33,2.8,21039.4,95.589,66.4
2024-07-07,98.461,102.5381,10712.927833,84.44,5.33,2.8,21039.4,95.589,66.4
2024-07-08,98.461,102.5381,10712.927833,83.63,5.33,2.8,21039.4,95.589,66.4
2024-07-09,98.461,102.5381,10712.927833,82.78,5.33,2.8,21039.4,95.589,66.4
2024-07-10,98.461,102.5381,10712.927833,83.39,5.33,2.8,21039.4,95.589,66.4
2024-07-11,98.461,102.5381,10712.927833,83.92,5.33,2.8,21039.4,95.589,66.4
2024-07-12,98.461,102.5381,10712.927833,83.49,5.33,2.8,21039.4,95.589,66.4
2024-07-13,98.461,102.5381,10712.927833,83.49,5.33,2.8,21039.4,95.589,66.4
2024-07-14,98.461,102.5381,10712.927833,83.49,5.33,2.8,21039.4,95.589,66.4
2024-07-15,98.461,102.5381,10712.927833,83.22,5.33,2.8,21039.4,95.589,66.4
2024-07-16,98.461,102.5381,10712.927833,81.92,5.33,2.8,21039.4,95.589,66.4
2024-07-17,98.461,102.5381,10712.927833,84.16,5.33,2.8,21039.4,95.589,66.4
2024-07-18,98.461,102.5381,10712.927833,84.17,5.33,2.8,21039.4,95.589,66.4
2024-07-19,98.461,102.5381,10712.927833,81.43,5.33,2.8,21039.4,95.589,66.4
2024-07-20,98.461,102.5381,10712.927833,81.43,5.33,2.8,21039.4,95.589,66.4
2024-07-21,98.461,102.5381,10712.927833,81.43,5.33,2.8,21039.4,95.589,66.4
2024-07-22,98.461,102.5381,10712.927833,81.25,5.33,2.8,21039.4,95.589,66.4
2024-07-23,98.461,102.5381,10712.927833,78.24,5.33,2.8,21039.4,95.589,66.4
2024-07-24,98.461,102.5381,10712.927833,78.78,5.33,2.8,21039.4,95.589,66.4
2024-07-25,98.461,102.5381,10712.927833,79.43,5.33,2.8,21039.4,95.589,66.4
2024-07-26,98.461,102.5381,10712.927833,78.58,5.33,2.8,21039.4,95.589,66.4
2024-07-27,98.461,102.5381,10712.927833,78.58,5.33,2.8,21039.4,95.589,66.4
2024-07-28,98.461,102.5381,10712.927833,78.58,5.33,2.8,21039.4,95.589,66.4
2024-07-29,98.461,102.5381,10712.927833,77.27,5.33,2.8,21039.4,95.589,66.4
2024-07-30,98.461,102.5381,10712.927833,76.17,5.33,2.8,21039.4,95.589,66.4
2024-07-31,98.461,102.5381,10712.927833,79.36,5.33,2.8,21039.4,95.589,66.4
2024-08-01,106.9044,103.0449,11974.652433,77.74,5.33,2.8,21141.3,99.223,67.9
2024-08-02,106.9044,103.0449,11974.652433,74.99,5.33,2.8,21141.3,99.223,67.9
2024-08-03,106.9044,103.0449,11974.652433,74.99,5.33,2.8,21141.3,99.223,67.9
2024-08-04,106.9044,103.0449,11974.652433,74.99,5.33,2.8,21141.3,99.223,67.9
2024-08-05,106.9044,103.0449,11974.652433,74.46,5.33,2.8,21141.3,99.223,67.9
2024-08-06,106.9044,103.0449,11974.652433,74.6,5.33,2.8,21141.3,99.223,67.9
2024-08-07,106.9044,103.0449,11974.652433,76.68,5.33,2.8,21141.3,99.223,67.9
2024-08-08,106.9044,103.0449,11974.652433,77.64,5.33,2.8,21141.3,99.223,67.9
2024-08-09,106.9044,103.0449,11974.652433,78.28,5.33,2.8,21141.3,99.223,67.9
2024-08-10,106.9044,103.0449,11974.652433,78.28,5.33,2.8,21141.3,99.223,67.9
2024-08-11,106.9044,103.0449,11974.652433,78.28,5.33,2.8,21141.3,99.223,67.9
2024-08-12,106.9044,103.0449,11974.652433,81.45,5.33,2.8,21141.3,99.223,67.9
2024-08-13,106.9044,103.0449,11974.652433,79.81,5.33,2.8,21141.3,99.223,67.9
2024-08-14,106.9044,103.0449,11974.652433,78.47,5.33,2.8,21141.3,99.223,67.9
2024-08-15,106.9044,103.0449,11974.652433,79.66,5.33,2.8,21141.3,99.223,67.9
2024-08-16,106.9044,103.0449,11974.652433,78.05,5.33,2.8,21141.3,99.223,67.9
2024-08-17,106.9044,103.0449,11974.652433,78.05,5.33,2.8,21141.3,99.223,67.9
2024-08-18,106.9044,103.0449,11974.652433,78.05,5.33,2.8,21141.3,99.223,67.9
2024-08-19,106.9044,103.0449,11974.652433,75.82,5.33,2.8,21141.3,99.223,67.9
2024-08-20,106.9044,103.0449,11974.652433,75.27,5.33,2.8,21141.3,99.223,67.9
2024-08-21,106.9044,103.0449,11974.652433,72.76,5.33,2.8,21141.3,99.223,67.9
2024-08-22,106.9044,103.0449,11974.652433,73.72,5.33,2.8,21141.3,99.223,67.9
2024-08-23,106.9044,103.0449,11974.652433,75.82,5.33,2.8,21141.3,99.223,67.9
2024-08-24,106.9044,103.0449,11974.652433,75.82,5.33,2.8,21141.3,99.223,67.9
2024-08-25,106.9044,103.0449,11974.652433,75.82,5.33,2.8,21141.3,99.223,67.9
2024-08-26,106.9044,103.0449,11974.652433,78.4,5.33,2.8,21141.3,99.223,67.9
2024-08-27,106.9044,103.0449,11974.652433,76.5,5.33,2.8,21141.3,99.223,67.9
2024-08-28,106.9044,103.0449,11974.652433,75.49,5.33,2.8,21141.3,99.223,67.9
2024-08-29,106.9044,103.0449,11974.652433,76.9,5.33,2.8,21141.3,99.223,67.9
2024-08-30,106.9044,103.0449,11974.652433,74.52,5.33,2.8,21141.3,99.223,67.9
2024-08-31,106.9044,103.0449,11974.652433,74.52,5.33,2.8,21141.3,99.223,67.9
2024-09-01,106.4575,102.5497,11263.243289,74.52,5.33,2.8,21222.7,99.223,70.1
2024-09-02,106.4575,102.5497,11263.243289,74.52,5.33,2.8,21222.7,99.223,70.1
2024-09-03,106.4575,102.5497,11263.243289,71.28,5.33,2.8,21222.7,99.223,70.1
2024-09-04,106.4575,102.5497,11263.243289,70.11,5.33,2.8,21222.7,99.223,70.1
2024-09-05,106.4575,102.5497,11263.243289,70.09,5.33,2.8,21222.7,99.223,70.1
2024-09-06,106.4575,102.5497,11263.243289,68.58,5.33,2.8,21222.7,99.223,70.1
2024-09-07,106.4575,102.5497,11263.243289,68.58,5.33,2.8,21222.7,99.223,70.1
2024-09-08,106.4575,102.5497,11263.243289,68.58,5.33,2.8,21222.7,99.223,70.1
2024-09-09,106.4575,102.5497,11263.243289,69.65,5.33,2.8,21222.7,99.223,70.1
2024-09-10,106.4575,102.5497,11263.243289,66.73,5.33,2.8,21222.7,99.223,70.1
2024-09-11,106.4575,102.5497,11263.243289,68.25,5.33,2.8,21222.7,99.223,70.1
2024-09-12,106.4575,102.5497,11263.243289,69.89,5.33,2.8,21222.7,99.223,70.1
2024-09-13,106.4575,102.5497,11263.243289,69.59,5.33,2.8,21222.7,99.223,70.1
2024-09-14,106.4575,102.5497,11263.243289,69.59,5.33,2.8,21222.7,99.223,70.1
2024-09-15,106.4575,102.5497,11263.243289,69.59,5.33,2.8,21222.7,99.223,70.1
2024-09-16,106.4575,102.5497,11263.243289,71.1,5.33,2.8,21222.7,99.223,70.1
2024-09-17,106.4575,102.5497,11263.243289,72.16,5.33,2.8,21222.7,99.223,70.1
2024-09-18,106.4575,102.5497,11263.243289,71.87,5.33,2.8,21222.7,99.223,70.1
2024-09-19,106.4575,102.5497,11263.243289,72.86,4.83,2.8,21222.7,99.223,70.1
2024-09-20,106.4575,102.5497,11263.243289,72.72,4.83,2.8,21222.7,99.223,70.1
2024-09-21,106.4575,102.5497,11263.243289,72.72,4.83,2.8,21222.7,99.223,70.1
2024-09-22,106.4575,102.5497,11263.243289,72.72,4.83,2.8,21222.7,99.223,70.1
2024-09-23,106.4575,102.5497,11263.243289,71.33,4.83,2.8,21222.7,99.223,70.1
2024-09-24,106.4575,102.5497,11263.243289,72.34,4.83,2.8,21222.7,99.223,70.1
2024-09-25,106.4575,102.5497,11263.243289,70.42,4.83,2.8,21222.7,99.223,70.1
2024-09-26,106.4575,102.5497,11263.243289,68.28,4.83,2.8,21222.7,99.223,70.1
2024-09-27,106.4575,102.5497,11263.243289,68.72,4.83,2.8,21222.7,99.223,70.1
2024-09-28,106.4575,102.5497,11263.243289,68.72,4.83,2.8,21222.7,99.223,70.1
2024-09-29,106.4575,102.5497,11263.243289,68.72,4.83,2.8,21222.7,99.223,70.1
2024-09-30,106.4575,102.5497,11263.243289,68.75,4.83,2.8,21222.7,99.223,70.1
2024-10-01,103.1531,102.2805,11263.243289,70.41,4.83,2.8,21311.2,99.223,70.5
2024-10-02,103.1531,102.2805,11263.243289,70.74,4.83,2.8,21311.2,99.223,70.5
2024-10-03,103.1531,102.2805,11263.243289,74.33,4.83,2.8,21311.2,99.223,70.5
2024-10-04,103.1531,102.2805,11263.243289,74.93,4.83,2.8,21311.2,99.223,70.5
2024-10-05,103.1531,102.2805,11263.243289,74.93,4.83,2.8,21311.2,99.223,70.5
2024-10-06,103.1531,102.2805,11263.243289,74.93,4.83,2.8,21311.2,99.223,70.5
2024-10-07,103.1531,102.2805,11263.243289,77.76,4.83,2.8,21311.2,99.223,70.5
2024-10-08,103.1531,102.2805,11263.243289,74.26,4.83,2.8,21311.2,99.223,70.5
2024-10-09,103.1531,102.2805,11263.243289,73.85,4.83,2.8,21311.2,99.223,70.5
2024-10-10,103.1531,102.2805,11263.243289,76.46,4.83,2.8,21311.2,99.223,70.5
2024-10-11,103.1531,102.2805,11263.243289,76.11,4.83,2.8,21311.2,99.223,70.5
2024-10-12,103.1531,102.2805,11263.243289,76.11,4.83,2.8,21311.2,99.223,70.5
2024-10-13,103.1531,102.2805,11263.243289,76.11,4.83,2.8,21311.2,99.223,70.5
2024-10-14,103.1531,102.2805,11263.243289,76.11,4.83,2.8,21311.2,99.223,70.5
2024-10-15,103.1531,102.2805,11263.243289,71.22,4.83,2.8,21311.2,99.223,70.5
2024-10-16,103.1531,102.2805,11263.243289,70.97,4.83,2.8,21311.2,99.223,70.5
2024-10-17,103.1531,102.2805,11263.243289,71.26,4.83,2.8,21311.2,99.223,70.5
2024-10-18,103.1531,102.2805,11263.243289,69.78,4.83,2.8,21311.2,99.223,70.5
2024-10-19,103.1531,102.2805,11263.243289,69.78,4.83,2.8,21311.2,99.223,70.5
2024-10-20,103.1531,102.2805,11263.243289,69.78,4.83,2.8,21311.2,99.223,70.5
2024-10-21,103.1531,102.2805,11263.243289,71.16,4.83,2.8,21311.2,99.223,70.5
2024-10-22,103.1531,102.2805,11263.243289,72.84,4.83,2.8,21311.2,99.223,70.5
2024-10-23,103.1531,102.2805,11263.243289,71.37,4.83,2.8,21311.2,99.223,70.5
2024-10-24,103.1531,102.2805,11263.243289,70.58,4.83,2.8,21311.2,99.223,70.5
2024-10-25,103.1531,102.2805,11263.243289,72.02,4.83,2.8,21311.2,99.223,70.5
2024-10-26,103.1531,102.2805,11263.243289,72.02,4.83,2.8,21311.2,99.223,70.5
2024-10-27,103.1531,102.2805,11263.243289,72.02,4.83,2.8,21311.2,99.223,70.5
2024-10-28,103.1531,102.2805,11263.243289,67.65,4.83,2.8,21311.2,99.223,70.5
2024-10-29,103.1531,102.2805,11263.243289,67.48,4.83,2.8,21311.2,99.223,70.5
2024-10-30,103.1531,102.2805,11263.243289,68.91,4.83,2.8,21311.2,99.223,70.5
2024-10-31,103.1531,102.2805,11263.243289,69.58,4.83,2.8,21311.2,99.223,70.5
2024-11-01,103.1531,102.2805,11263.243289,69.81,4.83,2.8,21311.2,99.223,70.5
2024-11-02,103.1531,102.2805,11263.243289,69.81,4.83,2.8,21311.2,99.223,70.5
2024-11-03,103.1531,102.2805,11263.243289,69.81,4.83,2.8,21311.2,99.223,70.5
2024-11-04,103.1531,102.2805,11263.243289,71.83,4.83,2.8,21311.2,99.223,70.5
2024-11-05,103.1531,102.2805,11263.243289,72.26,4.83,2.8,21311.2,99.223,70.5
2024-11-06,103.1531,102.2805,11263.243289,71.98,4.83,2.8,21311.2,99.223,70.5
2024-11-07,103.1531,102.2805,11263.243289,72.69,4.83,2.8,21311.2,99.223,70.5
2024-11-08,103.1531,102.2805,11263.243289,70.69,4.58,2.8,21311.2,99.223,70.5
2024-11-09,103.1531,102.2805,11263.243289,70.69,4.58,2.8,21311.2,99.223,70.5
2024-11-10,103.1531,102.2805,11263.243289,70.69,4.58,2.8,21311.2,99.223,70.5
2024-11-11,103.1531,102.2805,11263.243289,70.69,4.58,2.8,21311.2,99.223,70.5
2024-11-12,103.1531,102.2805,11263.243289,68.43,4.58,2.8,21311.2,99.223,70.5
2024-11-13,103.1531,102.2805,11263.243289,68.76,4.58,2.8,21311.2,99.223,70.5
2024-11-14,103.1531,102.2805,11263.243289,68.99,4.58,2.8,21311.2,99.223,70.5
2024-11-15,103.1531,102.2805,11263.243289,67.33,4.58,2.8,21311.2,99.223,70.5
2024-11-16,103.1531,102.2805,11263.243289,67.33,4.58,2.8,21311.2,99.223,70.5
2024-11-17,103.1531,102.2805,11263.243289,67.33,4.58,2.8,21311.2,99.223,70.5
2024-11-18,103.1531,102.2805,11263.243289,69.46,4.58,2.8,21311.2,99.223,70.5
2024-11-19,103.1531,102.2805,11263.243289,69.75,4.58,2.8,21311.2,99.223,70.5
2024-11-20,103.1531,102.2805,11263.243289,69.25,4.58,2.8,21311.2,99.223,70.5
2024-11-21,103.1531,102.2805,11263.243289,70.39,4.58,2.8,21311.2,99.223,70.5
2024-11-22,103.1531,102.2805,11263.243289,71.68,4.58,2.8,21311.2,99.223,70.5
