Date,vehicle_sales,industrial_production,consumer_spending,retail_sales_vehicles,crude_oil_prices,interest_rate,gdp_growth,unemployment_rate,consumer_sentiment
2022-04-23,16.244,102.2805,19935.205,128281.0,69.46,0.33,2.8,4.1,70.5
2022-04-24,16.244,102.2805,19935.205,128281.0,69.46,0.33,2.8,4.1,70.5
2022-04-30,16.244,102.2805,19935.205,128281.0,69.46,0.33,2.8,4.1,70.5
2022-05-07,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-05-08,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-05-14,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-05-15,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-05-21,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-05-22,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-05-28,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-05-29,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-06-04,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-06-05,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-06-11,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-06-12,16.244,102.2805,19935.205,128281.0,69.46,0.83,2.8,4.1,70.5
2022-06-18,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-06-19,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-06-25,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-06-26,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-02,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-03,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-09,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-10,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-16,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-17,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-23,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-24,16.244,102.2805,19935.205,128281.0,69.46,1.58,2.8,4.1,70.5
2022-07-30,16.244,102.2805,19935.205,128281.0,69.46,2.32,2.8,4.1,70.5
2022-07-31,16.244,102.2805,19935.205,128281.0,69.46,2.32,2.8,4.1,70.5
2022-08-06,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-08-07,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-08-13,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-08-14,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-08-20,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-08-21,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-08-27,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-08-28,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-09-03,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-09-04,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-09-10,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-09-11,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-09-17,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-09-18,16.244,102.2805,19935.205,128281.0,69.46,2.33,2.8,4.1,70.5
2022-09-24,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-09-25,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-02,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-08,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-09,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-15,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-16,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-22,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-23,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-29,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-10-30,16.244,102.2805,19935.205,128281.0,69.46,3.08,2.8,4.1,70.5
2022-11-05,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-11-06,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-11-12,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-11-13,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-11-19,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-11-20,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-11-26,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-11-27,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-12-03,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-12-04,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-12-10,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-12-11,16.244,102.2805,19935.205,128281.0,69.46,3.83,2.8,4.1,70.5
2022-12-17,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2022-12-18,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2022-12-24,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2022-12-25,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2022-12-31,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-07,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-08,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-14,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-15,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-21,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-22,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-28,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-01-29,16.244,102.2805,19935.205,128281.0,69.46,4.33,2.8,4.1,70.5
2023-02-04,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-02-05,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-02-11,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-02-12,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-02-18,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-02-19,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-02-25,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-02-26,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-03-04,16.244,102.2805,19935.205,128281.0,69.46,4.57,2.8,4.1,70.5
2023-03-05,16.244,102.2805,19935.205,128281.0,69.46,4.57,2.8,4.1,70.5
2023-03-11,16.244,102.2805,19935.205,128281.0,69.46,4.57,2.8,4.1,70.5
2023-03-12,16.244,102.2805,19935.205,128281.0,69.46,4.57,2.8,4.1,70.5
2023-03-18,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-03-19,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2023-03-25,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-03-26,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-02,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-08,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-09,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-15,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-16,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-22,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-23,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-29,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-04-30,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2023-05-06,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-05-07,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-05-13,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-05-14,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-05-20,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-05-21,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-05-27,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-05-28,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-06-03,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-06-04,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-06-10,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-06-11,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-06-17,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-06-18,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-06-24,16.244,102.2805,19935.205,128281.0,69.46,5.07,2.8,4.1,70.5
2023-06-25,16.244,102.2805,19935.205,128281.0,69.46,5.07,2.8,4.1,70.5
2023-07-02,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-07-08,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-07-09,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-07-15,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-07-16,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-07-22,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-07-23,16.244,102.2805,19935.205,128281.0,69.46,5.08,2.8,4.1,70.5
2023-07-29,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-07-30,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-05,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-06,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-12,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-13,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-19,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-20,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-26,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-08-27,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-02,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-03,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-09,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-10,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-16,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-17,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-23,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-24,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-09-30,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-07,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-08,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-14,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-15,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-21,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-22,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-28,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-10-29,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-04,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-05,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-11,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-12,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-18,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-19,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-25,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-11-26,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-02,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-03,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-09,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-10,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-16,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-17,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-23,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-24,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-30,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2023-12-31,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-06,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-07,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-13,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-14,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-20,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-21,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-27,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-01-28,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-03,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-04,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-10,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-11,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-17,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-18,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-24,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-02-25,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-02,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-03,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-09,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-10,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-16,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-17,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-23,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-24,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-30,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-03-31,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-06,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-07,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-13,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-14,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-20,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-21,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-27,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-04-28,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-04,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-05,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-11,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-12,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-18,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-19,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-25,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-05-26,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-02,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-08,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-09,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-15,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-16,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-22,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-23,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-29,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-06-30,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-06,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-07,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-13,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-14,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-20,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-21,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-27,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-07-28,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-03,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-04,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-10,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-11,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-17,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-18,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-24,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-25,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-08-31,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-09-07,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-09-08,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-09-14,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-09-15,16.244,102.2805,19935.205,128281.0,69.46,5.33,2.8,4.1,70.5
2024-09-21,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-09-22,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-09-28,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-09-29,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-05,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-06,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-12,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-13,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-19,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-20,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-26,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-10-27,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-11-02,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-11-03,16.244,102.2805,19935.205,128281.0,69.46,4.83,2.8,4.1,70.5
2024-11-09,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2024-11-10,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2024-11-16,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2024-11-17,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2024-11-19,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2024-11-20,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
2024-11-21,16.244,102.2805,19935.205,128281.0,69.46,4.58,2.8,4.1,70.5
