Date,consumer_spending,retail_sales,import_prices,unemployment_rate,consumer_sentiment,crude_oil_prices,interest_rate,global_trade_volume,gdp_growth
2024-03-03,19424.775,703738.0,140.5,3.8,79.4,80.9,5.33,12771.737271,1.6
2024-03-04,19424.775,703738.0,140.5,3.8,79.4,79.67,5.33,12771.737271,1.6
2024-03-05,19424.775,703738.0,140.5,3.8,79.4,79.11,5.33,12771.737271,1.6
2024-03-06,19424.775,703738.0,140.5,3.8,79.4,80.08,5.33,12771.737271,1.6
2024-03-07,19424.775,703738.0,140.5,3.8,79.4,79.81,5.33,12771.737271,1.6
2024-03-08,19424.775,703738.0,140.5,3.8,79.4,78.96,5.33,12771.737271,1.6
2024-03-09,19424.775,703738.0,140.5,3.8,79.4,78.96,5.33,12771.737271,1.6
2024-03-10,19424.775,703738.0,140.5,3.8,79.4,78.96,5.33,12771.737271,1.6
2024-03-11,19424.775,703738.0,140.5,3.8,79.4,78.87,5.33,12771.737271,1.6
2024-03-12,19424.775,703738.0,140.5,3.8,79.4,78.51,5.33,12771.737271,1.6
2024-03-13,19424.775,703738.0,140.5,3.8,79.4,80.67,5.33,12771.737271,1.6
2024-03-14,19424.775,703738.0,140.5,3.8,79.4,82.16,5.33,12771.737271,1.6
2024-03-15,19424.775,703738.0,140.5,3.8,79.4,81.94,5.33,12771.737271,1.6
2024-03-16,19424.775,703738.0,140.5,3.8,79.4,81.94,5.33,12771.737271,1.6
2024-03-17,19424.775,703738.0,140.5,3.8,79.4,81.94,5.33,12771.737271,1.6
2024-03-18,19424.775,703738.0,140.5,3.8,79.4,83.68,5.33,12771.737271,1.6
2024-03-19,19424.775,703738.0,140.5,3.8,79.4,84.39,5.33,12771.737271,1.6
2024-03-20,19424.775,703738.0,140.5,3.8,79.4,82.79,5.33,12771.737271,1.6
2024-03-21,19424.775,703738.0,140.5,3.8,79.4,81.99,5.33,12771.737271,1.6
2024-03-22,19424.775,703738.0,140.5,3.8,79.4,81.1,5.33,12771.737271,1.6
2024-03-23,19424.775,703738.0,140.5,3.8,79.4,81.1,5.33,12771.737271,1.6
2024-03-24,19424.775,703738.0,140.5,3.8,79.4,81.1,5.33,12771.737271,1.6
2024-03-25,19424.775,703738.0,140.5,3.8,79.4,82.41,5.33,12771.737271,1.6
2024-03-26,19424.775,703738.0,140.5,3.8,79.4,82.41,5.33,12771.737271,1.6
2024-03-27,19424.775,703738.0,140.5,3.8,79.4,82.15,5.33,12771.737271,1.6
2024-03-28,19424.775,703738.0,140.5,3.8,79.4,83.96,5.33,12771.737271,1.6
2024-03-29,19424.775,703738.0,140.5,3.8,79.4,83.96,5.33,12771.737271,1.6
2024-03-30,19424.775,703738.0,140.5,3.8,79.4,83.96,5.33,12771.737271,1.6
2024-03-31,19424.775,703738.0,140.5,3.8,79.4,83.96,5.33,12771.737271,1.6
2024-04-01,19682.699,702681.0,141.7,3.9,77.2,84.54,5.33,11520.657819,3.0
2024-04-02,19682.699,702681.0,141.7,3.9,77.2,85.95,5.33,11520.657819,3.0
2024-04-03,19682.699,702681.0,141.7,3.9,77.2,86.22,5.33,11520.657819,3.0
2024-04-04,19682.699,702681.0,141.7,3.9,77.2,87.37,5.33,11520.657819,3.0
2024-04-05,19682.699,702681.0,141.7,3.9,77.2,87.69,5.33,11520.657819,3.0
2024-04-06,19682.699,702681.0,141.7,3.9,77.2,87.69,5.33,11520.657819,3.0
2024-04-07,19682.699,702681.0,141.7,3.9,77.2,87.69,5.33,11520.657819,3.0
2024-04-08,19682.699,702681.0,141.7,3.9,77.2,87.24,5.33,11520.657819,3.0
2024-04-09,19682.699,702681.0,141.7,3.9,77.2,86.04,5.33,11520.657819,3.0
2024-04-10,19682.699,702681.0,141.7,3.9,77.2,86.98,5.33,11520.657819,3.0
2024-04-11,19682.699,702681.0,141.7,3.9,77.2,85.79,5.33,11520.657819,3.0
2024-04-12,19682.699,702681.0,141.7,3.9,77.2,86.46,5.33,11520.657819,3.0
2024-04-13,19682.699,702681.0,141.7,3.9,77.2,86.46,5.33,11520.657819,3.0
2024-04-14,19682.699,702681.0,141.7,3.9,77.2,86.46,5.33,11520.657819,3.0
2024-04-15,19682.699,702681.0,141.7,3.9,77.2,86.21,5.33,11520.657819,3.0
2024-04-16,19682.699,702681.0,141.7,3.9,77.2,86.15,5.33,11520.657819,3.0
2024-04-17,19682.699,702681.0,141.7,3.9,77.2,83.58,5.33,11520.657819,3.0
2024-04-18,19682.699,702681.0,141.7,3.9,77.2,83.5,5.33,11520.657819,3.0
2024-04-19,19682.699,702681.0,141.7,3.9,77.2,83.79,5.33,11520.657819,3.0
2024-04-20,19682.699,702681.0,141.7,3.9,77.2,83.79,5.33,11520.657819,3.0
2024-04-21,19682.699,702681.0,141.7,3.9,77.2,83.79,5.33,11520.657819,3.0
2024-04-22,19682.699,702681.0,141.7,3.9,77.2,83.82,5.33,11520.657819,3.0
2024-04-23,19682.699,702681.0,141.7,3.9,77.2,84.17,5.33,11520.657819,3.0
2024-04-24,19682.699,702681.0,141.7,3.9,77.2,84.09,5.33,11520.657819,3.0
2024-04-25,19682.699,702681.0,141.7,3.9,77.2,84.92,5.33,11520.657819,3.0
2024-04-26,19682.699,702681.0,141.7,3.9,77.2,85.38,5.33,11520.657819,3.0
2024-04-27,19682.699,702681.0,141.7,3.9,77.2,85.38,5.33,11520.657819,3.0
2024-04-28,19682.699,702681.0,141.7,3.9,77.2,85.38,5.33,11520.657819,3.0
2024-04-29,19682.699,702681.0,141.7,3.9,77.2,84.26,5.33,11520.657819,3.0
2024-04-30,19682.699,702681.0,141.7,3.9,77.2,83.49,5.33,11520.657819,3.0
2024-05-01,19682.699,704309.0,141.5,4.0,69.1,80.7,5.33,11061.430495,3.0
2024-05-02,19682.699,704309.0,141.5,4.0,69.1,80.59,5.33,11061.430495,3.0
2024-05-03,19682.699,704309.0,141.5,4.0,69.1,79.65,5.33,11061.430495,3.0
2024-05-04,19682.699,704309.0,141.5,4.0,69.1,79.65,5.33,11061.430495,3.0
2024-05-05,19682.699,704309.0,141.5,4.0,69.1,79.65,5.33,11061.430495,3.0
2024-05-06,19682.699,704309.0,141.5,4.0,69.1,80.1,5.33,11061.430495,3.0
2024-05-07,19682.699,704309.0,141.5,4.0,69.1,79.97,5.33,11061.430495,3.0
2024-05-08,19682.699,704309.0,141.5,4.0,69.1,80.57,5.33,11061.430495,3.0
2024-05-09,19682.699,704309.0,141.5,4.0,69.1,80.86,5.33,11061.430495,3.0
2024-05-10,19682.699,704309.0,141.5,4.0,69.1,79.81,5.33,11061.430495,3.0
2024-05-11,19682.699,704309.0,141.5,4.0,69.1,79.81,5.33,11061.430495,3.0
2024-05-12,19682.699,704309.0,141.5,4.0,69.1,79.81,5.33,11061.430495,3.0
2024-05-13,19682.699,704309.0,141.5,4.0,69.1,80.71,5.33,11061.430495,3.0
2024-05-14,19682.699,704309.0,141.5,4.0,69.1,79.62,5.33,11061.430495,3.0
2024-05-15,19682.699,704309.0,141.5,4.0,69.1,80.23,5.33,11061.430495,3.0
2024-05-16,19682.699,704309.0,141.5,4.0,69.1,80.85,5.33,11061.430495,3.0
2024-05-17,19682.699,704309.0,141.5,4.0,69.1,81.66,5.33,11061.430495,3.0
2024-05-18,19682.699,704309.0,141.5,4.0,69.1,81.66,5.33,11061.430495,3.0
2024-05-19,19682.699,704309.0,141.5,4.0,69.1,81.66,5.33,11061.430495,3.0
2024-05-20,19682.699,704309.0,141.5,4.0,69.1,81.39,5.33,11061.430495,3.0
2024-05-21,19682.699,704309.0,141.5,4.0,69.1,80.66,5.33,11061.430495,3.0
2024-05-22,19682.699,704309.0,141.5,4.0,69.1,79.15,5.33,11061.430495,3.0
2024-05-23,19682.699,704309.0,141.5,4.0,69.1,77.47,5.33,11061.430495,3.0
2024-05-24,19682.699,704309.0,141.5,4.0,69.1,78.48,5.33,11061.430495,3.0
2024-05-25,19682.699,704309.0,141.5,4.0,69.1,78.48,5.33,11061.430495,3.0
2024-05-26,19682.699,704309.0,141.5,4.0,69.1,78.48,5.33,11061.430495,3.0
2024-05-27,19682.699,704309.0,141.5,4.0,69.1,78.48,5.33,11061.430495,3.0
2024-05-28,19682.699,704309.0,141.5,4.0,69.1,80.9,5.33,11061.430495,3.0
2024-05-29,19682.699,704309.0,141.5,4.0,69.1,80.24,5.33,11061.430495,3.0
2024-05-30,19682.699,704309.0,141.5,4.0,69.1,78.96,5.33,11061.430495,3.0
2024-05-31,19682.699,704309.0,141.5,4.0,69.1,77.97,5.33,11061.430495,3.0
2024-06-01,19682.699,702350.0,141.6,4.1,68.2,77.97,5.33,11319.032104,3.0
2024-06-02,19682.699,702350.0,141.6,4.1,68.2,77.97,5.33,11319.032104,3.0
2024-06-03,19682.699,702350.0,141.6,4.1,68.2,75.26,5.33,11319.032104,3.0
2024-06-04,19682.699,702350.0,141.6,4.1,68.2,74.27,5.33,11319.032104,3.0
2024-06-05,19682.699,702350.0,141.6,4.1,68.2,75.08,5.33,11319.032104,3.0
2024-06-06,19682.699,702350.0,141.6,4.1,68.2,76.52,5.33,11319.032104,3.0
2024-06-07,19682.699,702350.0,141.6,4.1,68.2,76.53,5.33,11319.032104,3.0
2024-06-08,19682.699,702350.0,141.6,4.1,68.2,76.53,5.33,11319.032104,3.0
2024-06-09,19682.699,702350.0,141.6,4.1,68.2,76.53,5.33,11319.032104,3.0
2024-06-10,19682.699,702350.0,141.6,4.1,68.2,78.75,5.33,11319.032104,3.0
2024-06-11,19682.699,702350.0,141.6,4.1,68.2,78.88,5.33,11319.032104,3.0
2024-06-12,19682.699,702350.0,141.6,4.1,68.2,79.56,5.33,11319.032104,3.0
2024-06-13,19682.699,702350.0,141.6,4.1,68.2,79.61,5.33,11319.032104,3.0
2024-06-14,19682.699,702350.0,141.6,4.1,68.2,79.41,5.33,11319.032104,3.0
2024-06-15,19682.699,702350.0,141.6,4.1,68.2,79.41,5.33,11319.032104,3.0
2024-06-16,19682.699,702350.0,141.6,4.1,68.2,79.41,5.33,11319.032104,3.0
2024-06-17,19682.699,702350.0,141.6,4.1,68.2,81.33,5.33,11319.032104,3.0
2024-06-18,19682.699,702350.0,141.6,4.1,68.2,82.67,5.33,11319.032104,3.0
2024-06-19,19682.699,702350.0,141.6,4.1,68.2,82.67,5.33,11319.032104,3.0
2024-06-20,19682.699,702350.0,141.6,4.1,68.2,83.34,5.33,11319.032104,3.0
2024-06-21,19682.699,702350.0,141.6,4.1,68.2,81.71,5.33,11319.032104,3.0
2024-06-22,19682.699,702350.0,141.6,4.1,68.2,81.71,5.33,11319.032104,3.0
2024-06-23,19682.699,702350.0,141.6,4.1,68.2,81.71,5.33,11319.032104,3.0
2024-06-24,19682.699,702350.0,141.6,4.1,68.2,82.63,5.33,11319.032104,3.0
2024-06-25,19682.699,702350.0,141.6,4.1,68.2,81.97,5.33,11319.032104,3.0
2024-06-26,19682.699,702350.0,141.6,4.1,68.2,82.19,5.33,11319.032104,3.0
2024-06-27,19682.699,702350.0,141.6,4.1,68.2,83.04,5.33,11319.032104,3.0
2024-06-28,19682.699,702350.0,141.6,4.1,68.2,82.83,5.33,11319.032104,3.0
2024-06-29,19682.699,702350.0,141.6,4.1,68.2,82.83,5.33,11319.032104,3.0
2024-06-30,19682.699,702350.0,141.6,4.1,68.2,82.83,5.33,11319.032104,3.0
2024-07-01,19928.167,710851.0,141.8,4.3,66.4,84.7,5.33,10712.927833,2.8
2024-07-02,19928.167,710851.0,141.8,4.3,66.4,84.09,5.33,10712.927833,2.8
2024-07-03,19928.167,710851.0,141.8,4.3,66.4,85.19,5.33,10712.927833,2.8
2024-07-04,19928.167,710851.0,141.8,4.3,66.4,85.19,5.33,10712.927833,2.8
2024-07-05,19928.167,710851.0,141.8,4.3,66.4,84.44,5.33,10712.927833,2.8
2024-07-06,19928.167,710851.0,141.8,4.3,66.4,84.44,5.33,10712.927833,2.8
2024-07-07,19928.167,710851.0,141.8,4.3,66.4,84.44,5.33,10712.927833,2.8
2024-07-08,19928.167,710851.0,141.8,4.3,66.4,83.63,5.33,10712.927833,2.8
2024-07-09,19928.167,710851.0,141.8,4.3,66.4,82.78,5.33,10712.927833,2.8
2024-07-10,19928.167,710851.0,141.8,4.3,66.4,83.39,5.33,10712.927833,2.8
2024-07-11,19928.167,710851.0,141.8,4.3,66.4,83.92,5.33,10712.927833,2.8
2024-07-12,19928.167,710851.0,141.8,4.3,66.4,83.49,5.33,10712.927833,2.8
2024-07-13,19928.167,710851.0,141.8,4.3,66.4,83.49,5.33,10712.927833,2.8
2024-07-14,19928.167,710851.0,141.8,4.3,66.4,83.49,5.33,10712.927833,2.8
2024-07-15,19928.167,710851.0,141.8,4.3,66.4,83.22,5.33,10712.927833,2.8
2024-07-16,19928.167,710851.0,141.8,4.3,66.4,81.92,5.33,10712.927833,2.8
2024-07-17,19928.167,710851.0,141.8,4.3,66.4,84.16,5.33,10712.927833,2.8
2024-07-18,19928.167,710851.0,141.8,4.3,66.4,84.17,5.33,10712.927833,2.8
2024-07-19,19928.167,710851.0,141.8,4.3,66.4,81.43,5.33,10712.927833,2.8
2024-07-20,19928.167,710851.0,141.8,4.3,66.4,81.43,5.33,10712.927833,2.8
2024-07-21,19928.167,710851.0,141.8,4.3,66.4,81.43,5.33,10712.927833,2.8
2024-07-22,19928.167,710851.0,141.8,4.3,66.4,81.25,5.33,10712.927833,2.8
2024-07-23,19928.167,710851.0,141.8,4.3,66.4,78.24,5.33,10712.927833,2.8
2024-07-24,19928.167,710851.0,141.8,4.3,66.4,78.78,5.33,10712.927833,2.8
2024-07-25,19928.167,710851.0,141.8,4.3,66.4,79.43,5.33,10712.927833,2.8
2024-07-26,19928.167,710851.0,141.8,4.3,66.4,78.58,5.33,10712.927833,2.8
2024-07-27,19928.167,710851.0,141.8,4.3,66.4,78.58,5.33,10712.927833,2.8
2024-07-28,19928.167,710851.0,141.8,4.3,66.4,78.58,5.33,10712.927833,2.8
2024-07-29,19928.167,710851.0,141.8,4.3,66.4,77.27,5.33,10712.927833,2.8
2024-07-30,19928.167,710851.0,141.8,4.3,66.4,76.17,5.33,10712.927833,2.8
2024-07-31,19928.167,710851.0,141.8,4.3,66.4,79.36,5.33,10712.927833,2.8
2024-08-01,19928.167,710038.0,141.4,4.2,67.9,77.74,5.33,11974.652433,2.8
2024-08-02,19928.167,710038.0,141.4,4.2,67.9,74.99,5.33,11974.652433,2.8
2024-08-03,19928.167,710038.0,141.4,4.2,67.9,74.99,5.33,11974.652433,2.8
2024-08-04,19928.167,710038.0,141.4,4.2,67.9,74.99,5.33,11974.652433,2.8
2024-08-05,19928.167,710038.0,141.4,4.2,67.9,74.46,5.33,11974.652433,2.8
2024-08-06,19928.167,710038.0,141.4,4.2,67.9,74.6,5.33,11974.652433,2.8
2024-08-07,19928.167,710038.0,141.4,4.2,67.9,76.68,5.33,11974.652433,2.8
2024-08-08,19928.167,710038.0,141.4,4.2,67.9,77.64,5.33,11974.652433,2.8
2024-08-09,19928.167,710038.0,141.4,4.2,67.9,78.28,5.33,11974.652433,2.8
2024-08-10,19928.167,710038.0,141.4,4.2,67.9,78.28,5.33,11974.652433,2.8
2024-08-11,19928.167,710038.0,141.4,4.2,67.9,78.28,5.33,11974.652433,2.8
2024-08-12,19928.167,710038.0,141.4,4.2,67.9,81.45,5.33,11974.652433,2.8
2024-08-13,19928.167,710038.0,141.4,4.2,67.9,79.81,5.33,11974.652433,2.8
2024-08-14,19928.167,710038.0,141.4,4.2,67.9,78.47,5.33,11974.652433,2.8
2024-08-15,19928.167,710038.0,141.4,4.2,67.9,79.66,5.33,11974.652433,2.8
2024-08-16,19928.167,710038.0,141.4,4.2,67.9,78.05,5.33,11974.652433,2.8
2024-08-17,19928.167,710038.0,141.4,4.2,67.9,78.05,5.33,11974.652433,2.8
2024-08-18,19928.167,710038.0,141.4,4.2,67.9,78.05,5.33,11974.652433,2.8
2024-08-19,19928.167,710038.0,141.4,4.2,67.9,75.82,5.33,11974.652433,2.8
2024-08-20,19928.167,710038.0,141.4,4.2,67.9,75.27,5.33,11974.652433,2.8
2024-08-21,19928.167,710038.0,141.4,4.2,67.9,72.76,5.33,11974.652433,2.8
2024-08-22,19928.167,710038.0,141.4,4.2,67.9,73.72,5.33,11974.652433,2.8
2024-08-23,19928.167,710038.0,141.4,4.2,67.9,75.82,5.33,11974.652433,2.8
2024-08-24,19928.167,710038.0,141.4,4.2,67.9,75.82,5.33,11974.652433,2.8
2024-08-25,19928.167,710038.0,141.4,4.2,67.9,75.82,5.33,11974.652433,2.8
2024-08-26,19928.167,710038.0,141.4,4.2,67.9,78.4,5.33,11974.652433,2.8
2024-08-27,19928.167,710038.0,141.4,4.2,67.9,76.5,5.33,11974.652433,2.8
2024-08-28,19928.167,710038.0,141.4,4.2,67.9,75.49,5.33,11974.652433,2.8
2024-08-29,19928.167,710038.0,141.4,4.2,67.9,76.9,5.33,11974.652433,2.8
2024-08-30,19928.167,710038.0,141.4,4.2,67.9,74.52,5.33,11974.652433,2.8
2024-08-31,19928.167,710038.0,141.4,4.2,67.9,74.52,5.33,11974.652433,2.8
2024-09-01,19928.167,716026.0,140.8,4.1,70.1,74.52,5.33,11263.243289,2.8
2024-09-02,19928.167,716026.0,140.8,4.1,70.1,74.52,5.33,11263.243289,2.8
2024-09-03,19928.167,716026.0,140.8,4.1,70.1,71.28,5.33,11263.243289,2.8
2024-09-04,19928.167,716026.0,140.8,4.1,70.1,70.11,5.33,11263.243289,2.8
2024-09-05,19928.167,716026.0,140.8,4.1,70.1,70.09,5.33,11263.243289,2.8
2024-09-06,19928.167,716026.0,140.8,4.1,70.1,68.58,5.33,11263.243289,2.8
2024-09-07,19928.167,716026.0,140.8,4.1,70.1,68.58,5.33,11263.243289,2.8
2024-09-08,19928.167,716026.0,140.8,4.1,70.1,68.58,5.33,11263.243289,2.8
2024-09-09,19928.167,716026.0,140.8,4.1,70.1,69.65,5.33,11263.243289,2.8
2024-09-10,19928.167,716026.0,140.8,4.1,70.1,66.73,5.33,11263.243289,2.8
2024-09-11,19928.167,716026.0,140.8,4.1,70.1,68.25,5.33,11263.243289,2.8
2024-09-12,19928.167,716026.0,140.8,4.1,70.1,69.89,5.33,11263.243289,2.8
2024-09-13,19928.167,716026.0,140.8,4.1,70.1,69.59,5.33,11263.243289,2.8
2024-09-14,19928.167,716026.0,140.8,4.1,70.1,69.59,5.33,11263.243289,2.8
2024-09-15,19928.167,716026.0,140.8,4.1,70.1,69.59,5.33,11263.243289,2.8
2024-09-16,19928.167,716026.0,140.8,4.1,70.1,71.1,5.33,11263.243289,2.8
2024-09-17,19928.167,716026.0,140.8,4.1,70.1,72.16,5.33,11263.243289,2.8
2024-09-18,19928.167,716026.0,140.8,4.1,70.1,71.87,5.33,11263.243289,2.8
2024-09-19,19928.167,716026.0,140.8,4.1,70.1,72.86,4.83,11263.243289,2.8
2024-09-20,19928.167,716026.0,140.8,4.1,70.1,72.72,4.83,11263.243289,2.8
2024-09-21,19928.167,716026.0,140.8,4.1,70.1,72.72,4.83,11263.243289,2.8
2024-09-22,19928.167,716026.0,140.8,4.1,70.1,72.72,4.83,11263.243289,2.8
2024-09-23,19928.167,716026.0,140.8,4.1,70.1,71.33,4.83,11263.243289,2.8
2024-09-24,19928.167,716026.0,140.8,4.1,70.1,72.34,4.83,11263.243289,2.8
2024-09-25,19928.167,716026.0,140.8,4.1,70.1,70.42,4.83,11263.243289,2.8
2024-09-26,19928.167,716026.0,140.8,4.1,70.1,68.28,4.83,11263.243289,2.8
2024-09-27,19928.167,716026.0,140.8,4.1,70.1,68.72,4.83,11263.243289,2.8
2024-09-28,19928.167,716026.0,140.8,4.1,70.1,68.72,4.83,11263.243289,2.8
2024-09-29,19928.167,716026.0,140.8,4.1,70.1,68.72,4.83,11263.243289,2.8
2024-09-30,19928.167,716026.0,140.8,4.1,70.1,68.75,4.83,11263.243289,2.8
2024-10-01,19928.167,718867.0,141.2,4.1,70.5,70.41,4.83,11263.243289,2.8
2024-10-02,19928.167,718867.0,141.2,4.1,70.5,70.74,4.83,11263.243289,2.8
2024-10-03,19928.167,718867.0,141.2,4.1,70.5,74.33,4.83,11263.243289,2.8
2024-10-04,19928.167,718867.0,141.2,4.1,70.5,74.93,4.83,11263.243289,2.8
2024-10-05,19928.167,718867.0,141.2,4.1,70.5,74.93,4.83,11263.243289,2.8
2024-10-06,19928.167,718867.0,141.2,4.1,70.5,74.93,4.83,11263.243289,2.8
2024-10-07,19928.167,718867.0,141.2,4.1,70.5,77.76,4.83,11263.243289,2.8
2024-10-08,19928.167,718867.0,141.2,4.1,70.5,74.26,4.83,11263.243289,2.8
2024-10-09,19928.167,718867.0,141.2,4.1,70.5,73.85,4.83,11263.243289,2.8
2024-10-10,19928.167,718867.0,141.2,4.1,70.5,76.46,4.83,11263.243289,2.8
2024-10-11,19928.167,718867.0,141.2,4.1,70.5,76.11,4.83,11263.243289,2.8
2024-10-12,19928.167,718867.0,141.2,4.1,70.5,76.11,4.83,11263.243289,2.8
2024-10-13,19928.167,718867.0,141.2,4.1,70.5,76.11,4.83,11263.243289,2.8
2024-10-14,19928.167,718867.0,141.2,4.1,70.5,76.11,4.83,11263.243289,2.8
2024-10-15,19928.167,718867.0,141.2,4.1,70.5,71.22,4.83,11263.243289,2.8
2024-10-16,19928.167,718867.0,141.2,4.1,70.5,70.97,4.83,11263.243289,2.8
2024-10-17,19928.167,718867.0,141.2,4.1,70.5,71.26,4.83,11263.243289,2.8
2024-10-18,19928.167,718867.0,141.2,4.1,70.5,69.78,4.83,11263.243289,2.8
2024-10-19,19928.167,718867.0,141.2,4.1,70.5,69.78,4.83,11263.243289,2.8
2024-10-20,19928.167,718867.0,141.2,4.1,70.5,69.78,4.83,11263.243289,2.8
2024-10-21,19928.167,718867.0,141.2,4.1,70.5,71.16,4.83,11263.243289,2.8
2024-10-22,19928.167,718867.0,141.2,4.1,70.5,72.84,4.83,11263.243289,2.8
2024-10-23,19928.167,718867.0,141.2,4.1,70.5,71.37,4.83,11263.243289,2.8
2024-10-24,19928.167,718867.0,141.2,4.1,70.5,70.58,4.83,11263.243289,2.8
2024-10-25,19928.167,718867.0,141.2,4.1,70.5,72.02,4.83,11263.243289,2.8
2024-10-26,19928.167,718867.0,141.2,4.1,70.5,72.02,4.83,11263.243289,2.8
2024-10-27,19928.167,718867.0,141.2,4.1,70.5,72.02,4.83,11263.243289,2.8
2024-10-28,19928.167,718867.0,141.2,4.1,70.5,67.65,4.83,11263.243289,2.8
2024-10-29,19928.167,718867.0,141.2,4.1,70.5,67.48,4.83,11263.243289,2.8
2024-10-30,19928.167,718867.0,141.2,4.1,70.5,68.91,4.83,11263.243289,2.8
2024-10-31,19928.167,718867.0,141.2,4.1,70.5,69.58,4.83,11263.243289,2.8
2024-11-01,19928.167,718867.0,141.2,4.1,70.5,69.81,4.83,11263.243289,2.8
2024-11-02,19928.167,718867.0,141.2,4.1,70.5,69.81,4.83,11263.243289,2.8
2024-11-03,19928.167,718867.0,141.2,4.1,70.5,69.81,4.83,11263.243289,2.8
2024-11-04,19928.167,718867.0,141.2,4.1,70.5,71.83,4.83,11263.243289,2.8
2024-11-05,19928.167,718867.0,141.2,4.1,70.5,72.26,4.83,11263.243289,2.8
2024-11-06,19928.167,718867.0,141.2,4.1,70.5,71.98,4.83,11263.243289,2.8
2024-11-07,19928.167,718867.0,141.2,4.1,70.5,72.69,4.83,11263.243289,2.8
2024-11-08,19928.167,718867.0,141.2,4.1,70.5,70.69,4.58,11263.243289,2.8
2024-11-09,19928.167,718867.0,141.2,4.1,70.5,70.69,4.58,11263.243289,2.8
2024-11-10,19928.167,718867.0,141.2,4.1,70.5,70.69,4.58,11263.243289,2.8
2024-11-11,19928.167,718867.0,141.2,4.1,70.5,70.69,4.58,11263.243289,2.8
2024-11-12,19928.167,718867.0,141.2,4.1,70.5,68.43,4.58,11263.243289,2.8
2024-11-13,19928.167,718867.0,141.2,4.1,70.5,68.76,4.58,11263.243289,2.8
2024-11-14,19928.167,718867.0,141.2,4.1,70.5,68.99,4.58,11263.243289,2.8
2024-11-15,19928.167,718867.0,141.2,4.1,70.5,67.33,4.58,11263.243289,2.8
2024-11-16,19928.167,718867.0,141.2,4.1,70.5,67.33,4.58,11263.243289,2.8
2024-11-17,19928.167,718867.0,141.2,4.1,70.5,67.33,4.58,11263.243289,2.8
2024-11-18,19928.167,718867.0,141.2,4.1,70.5,69.46,4.58,11263.243289,2.8
2024-11-19,19928.167,718867.0,141.2,4.1,70.5,69.75,4.58,11263.243289,2.8
2024-11-20,19928.167,718867.0,141.2,4.1,70.5,69.25,4.58,11263.243289,2.8
2024-11-21,19928.167,718867.0,141.2,4.1,70.5,70.39,4.58,11263.243289,2.8
2024-11-22,19928.167,718867.0,141.2,4.1,70.5,71.68,4.58,11263.243289,2.8
