Date,interest_rate,unemployment_rate,cpi,gdp_growth,industrial_production,vehicle_sales,personal_consumption,retail_sales_auto,crude_oil_prices,sp500
2024-04-24,5.33,3.9,313.207,3.0,102.3568,16.57,19603.3,138710.0,84.09,5071.63
2024-04-25,5.33,3.9,313.207,3.0,102.3568,16.57,19603.3,138710.0,84.92,5048.42
2024-04-26,5.33,3.9,313.207,3.0,102.3568,16.57,19603.3,138710.0,85.38,5099.96
2024-04-27,5.33,3.9,313.207,3.0,102.3568,16.57,19603.3,138710.0,85.38,5099.96
2024-04-28,5.33,3.9,313.207,3.0,102.3568,16.57,19603.3,138710.0,85.38,5099.96
2024-04-29,5.33,3.9,313.207,3.0,102.3568,16.57,19603.3,138710.0,84.26,5116.17
2024-04-30,5.33,3.9,313.207,3.0,102.3568,16.57,19603.3,138710.0,83.49,5035.69
2024-05-01,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.7,5018.39
2024-05-02,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.59,5064.2
2024-05-03,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.65,5127.79
2024-05-04,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.65,5127.79
2024-05-05,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.65,5127.79
2024-05-06,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.1,5180.74
2024-05-07,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.97,5187.7
2024-05-08,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.57,5187.67
2024-05-09,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.86,5214.08
2024-05-10,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.81,5222.68
2024-05-11,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.81,5222.68
2024-05-12,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.81,5222.68
2024-05-13,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.71,5221.42
2024-05-14,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.62,5246.68
2024-05-15,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.23,5308.15
2024-05-16,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.85,5297.1
2024-05-17,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,81.66,5303.27
2024-05-18,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,81.66,5303.27
2024-05-19,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,81.66,5303.27
2024-05-20,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,81.39,5308.13
2024-05-21,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.66,5321.41
2024-05-22,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,79.15,5307.01
2024-05-23,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,77.47,5267.84
2024-05-24,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,78.48,5304.72
2024-05-25,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,78.48,5304.72
2024-05-26,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,78.48,5304.72
2024-05-27,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,78.48,5304.72
2024-05-28,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.9,5306.04
2024-05-29,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,80.24,5266.95
2024-05-30,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,78.96,5235.48
2024-05-31,5.33,4.0,313.225,3.0,102.9797,16.373,19697.3,144864.0,77.97,5277.51
2024-06-01,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,77.97,5277.51
2024-06-02,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,77.97,5277.51
2024-06-03,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,75.26,5283.4
2024-06-04,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,74.27,5291.34
2024-06-05,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,75.08,5354.03
2024-06-06,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,76.52,5352.96
2024-06-07,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,76.53,5346.99
2024-06-08,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,76.53,5346.99
2024-06-09,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,76.53,5346.99
2024-06-10,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,78.75,5360.79
2024-06-11,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,78.88,5375.32
2024-06-12,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,79.56,5421.03
2024-06-13,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,79.61,5433.74
2024-06-14,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,79.41,5431.6
2024-06-15,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,79.41,5431.6
2024-06-16,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,79.41,5431.6
2024-06-17,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,81.33,5473.23
2024-06-18,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,82.67,5487.03
2024-06-19,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,82.67,5487.03
2024-06-20,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,83.34,5473.17
2024-06-21,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,81.71,5464.62
2024-06-22,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,81.71,5464.62
2024-06-23,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,81.71,5464.62
2024-06-24,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,82.63,5447.87
2024-06-25,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,81.97,5469.3
2024-06-26,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,82.19,5477.9
2024-06-27,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,83.04,5482.87
2024-06-28,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,82.83,5460.48
2024-06-29,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,82.83,5460.48
2024-06-30,5.33,4.1,313.049,3.0,103.2768,15.471,19747.5,130624.0,82.83,5460.48
2024-07-01,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,84.7,5475.09
2024-07-02,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,84.09,5509.01
2024-07-03,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,85.19,5537.02
2024-07-04,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,85.19,5537.02
2024-07-05,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,84.44,5567.19
2024-07-06,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,84.44,5567.19
2024-07-07,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,84.44,5567.19
2024-07-08,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,83.63,5572.85
2024-07-09,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,82.78,5576.98
2024-07-10,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,83.39,5633.91
2024-07-11,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,83.92,5584.54
2024-07-12,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,83.49,5615.35
2024-07-13,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,83.49,5615.35
2024-07-14,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,83.49,5615.35
2024-07-15,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,83.22,5631.22
2024-07-16,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,81.92,5667.2
2024-07-17,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,84.16,5588.27
2024-07-18,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,84.17,5544.59
2024-07-19,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,81.43,5505.0
2024-07-20,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,81.43,5505.0
2024-07-21,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,81.43,5505.0
2024-07-22,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,81.25,5564.41
2024-07-23,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,78.24,5555.74
2024-07-24,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,78.78,5427.13
2024-07-25,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,79.43,5399.22
2024-07-26,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,78.58,5459.1
2024-07-27,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,78.58,5459.1
2024-07-28,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,78.58,5459.1
2024-07-29,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,77.27,5463.54
2024-07-30,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,76.17,5436.44
2024-07-31,5.33,4.3,313.534,2.8,102.5381,16.367,19859.3,140356.0,79.36,5522.3
2024-08-01,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,77.74,5446.68
2024-08-02,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,74.99,5346.56
2024-08-03,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,74.99,5346.56
2024-08-04,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,74.99,5346.56
2024-08-05,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,74.46,5186.33
2024-08-06,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,74.6,5240.03
2024-08-07,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,76.68,5199.5
2024-08-08,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,77.64,5319.31
2024-08-09,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.28,5344.16
2024-08-10,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.28,5344.16
2024-08-11,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.28,5344.16
2024-08-12,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,81.45,5344.39
2024-08-13,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,79.81,5434.43
2024-08-14,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.47,5455.21
2024-08-15,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,79.66,5543.22
2024-08-16,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.05,5554.25
2024-08-17,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.05,5554.25
2024-08-18,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.05,5554.25
2024-08-19,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,75.82,5608.25
2024-08-20,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,75.27,5597.12
2024-08-21,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,72.76,5620.85
2024-08-22,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,73.72,5570.64
2024-08-23,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,75.82,5634.61
2024-08-24,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,75.82,5634.61
2024-08-25,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,75.82,5634.61
2024-08-26,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,78.4,5616.84
2024-08-27,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,76.5,5625.8
2024-08-28,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,75.49,5592.18
2024-08-29,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,76.9,5591.96
2024-08-30,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,74.52,5648.4
2024-08-31,5.33,4.2,314.121,2.8,103.0449,15.829,19898.0,143437.0,74.52,5648.4
2024-09-01,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,74.52,5648.4
2024-09-02,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,74.52,5648.4
2024-09-03,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,71.28,5528.93
2024-09-04,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,70.11,5520.07
2024-09-05,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,70.09,5503.41
2024-09-06,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.58,5408.42
2024-09-07,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.58,5408.42
2024-09-08,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.58,5408.42
2024-09-09,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,69.65,5471.05
2024-09-10,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,66.73,5495.52
2024-09-11,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.25,5554.13
2024-09-12,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,69.89,5595.76
2024-09-13,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,69.59,5626.02
2024-09-14,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,69.59,5626.02
2024-09-15,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,69.59,5626.02
2024-09-16,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,71.1,5633.09
2024-09-17,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,72.16,5634.58
2024-09-18,5.33,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,71.87,5618.26
2024-09-19,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,72.86,5713.64
2024-09-20,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,72.72,5702.55
2024-09-21,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,72.72,5702.55
2024-09-22,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,72.72,5702.55
2024-09-23,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,71.33,5718.57
2024-09-24,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,72.34,5732.93
2024-09-25,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,70.42,5722.26
2024-09-26,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.28,5745.37
2024-09-27,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.72,5738.17
2024-09-28,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.72,5738.17
2024-09-29,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.72,5738.17
2024-09-30,4.83,4.1,314.686,2.8,102.5497,16.244,20027.2,128281.0,68.75,5762.48
2024-10-01,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.41,5708.75
2024-10-02,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.74,5709.54
2024-10-03,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,74.33,5699.94
2024-10-04,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,74.93,5751.07
2024-10-05,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,74.93,5751.07
2024-10-06,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,74.93,5751.07
2024-10-07,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,77.76,5695.94
2024-10-08,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,74.26,5751.13
2024-10-09,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,73.85,5792.04
2024-10-10,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,76.46,5780.05
2024-10-11,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,76.11,5815.03
2024-10-12,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,76.11,5815.03
2024-10-13,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,76.11,5815.03
2024-10-14,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,76.11,5859.85
2024-10-15,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,71.22,5815.26
2024-10-16,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.97,5842.47
2024-10-17,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,71.26,5841.47
2024-10-18,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.78,5864.67
2024-10-19,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.78,5864.67
2024-10-20,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.78,5864.67
2024-10-21,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,71.16,5853.98
2024-10-22,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,72.84,5851.2
2024-10-23,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,71.37,5797.42
2024-10-24,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.58,5809.86
2024-10-25,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,72.02,5808.12
2024-10-26,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,72.02,5808.12
2024-10-27,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,72.02,5808.12
2024-10-28,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,67.65,5823.52
2024-10-29,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,67.48,5832.92
2024-10-30,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,68.91,5813.67
2024-10-31,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.58,5705.45
2024-11-01,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.81,5728.8
2024-11-02,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.81,5728.8
2024-11-03,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.81,5728.8
2024-11-04,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,71.83,5712.69
2024-11-05,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,72.26,5782.76
2024-11-06,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,71.98,5929.04
2024-11-07,4.83,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,72.69,5973.1
2024-11-08,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.69,5995.54
2024-11-09,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.69,5995.54
2024-11-10,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.69,5995.54
2024-11-11,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.69,6001.35
2024-11-12,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,68.43,5983.99
2024-11-13,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,68.76,5985.38
2024-11-14,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,68.99,5949.17
2024-11-15,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,67.33,5870.62
2024-11-16,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,67.33,5870.62
2024-11-17,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,67.33,5870.62
2024-11-18,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.46,5893.62
2024-11-19,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.75,5916.98
2024-11-20,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,69.25,5917.11
2024-11-21,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,70.39,5948.71
2024-11-22,4.58,4.1,315.454,2.8,102.2805,16.427,20099.5,128281.0,71.68,5969.34
